Frequency (Hz)	Level (dB)
86.132812	-35.666573
172.265625	-40.968807
258.398438	-50.753361
344.531250	-58.104122
430.664062	-62.346333
516.796875	-64.454079
602.929688	-65.856369
689.062500	-67.525253
775.195312	-68.921982
861.328125	-71.316528
947.460938	-75.185867
1033.593750	-78.629402
1119.726562	-81.054909
1205.859375	-82.722725
1291.992188	-83.647209
1378.125000	-85.028893
1464.257812	-87.757828
1550.390625	-90.200699
1636.523438	-92.189354
1722.656250	-93.695381
1808.789062	-94.770729
1894.921875	-95.848389
1981.054688	-96.790863
2067.187500	-97.774384
2153.320312	-98.112511
2239.453125	-97.999870
2325.585938	-97.794296
2411.718750	-97.617928
2497.851562	-97.791069
2583.984375	-98.107719
2670.117188	-98.441544
2756.250000	-98.043327
2842.382812	-97.617287
2928.515625	-97.555298
3014.648438	-98.191498
3100.781250	-99.090057
3186.914062	-99.354065
3273.046875	-99.788925
3359.179688	-100.512268
3445.312500	-100.805420
3531.445312	-100.700478
3617.578125	-100.484169
3703.710938	-100.479828
3789.843750	-100.220490
3875.976562	-100.677406
3962.109375	-100.975899
4048.242188	-101.074791
4134.375000	-101.209587
4220.507812	-101.084976
4306.640625	-101.160378
4392.773438	-101.476517
4478.906250	-101.694695
4565.039062	-101.954643
4651.171875	-102.027428
4737.304688	-101.983475
4823.437500	-102.245659
4909.570312	-102.356522
4995.703125	-102.889938
5081.835938	-103.024467
5167.968750	-103.712334
5254.101562	-103.721466
5340.234375	-103.472824
5426.367188	-103.565895
