Frequency (Hz)	Level (dB)
86.132812	-25.351271
172.265625	-31.741188
258.398438	-42.448650
344.531250	-50.845406
430.664062	-54.850361
516.796875	-57.578377
602.929688	-61.535351
689.062500	-66.791542
775.195312	-70.031837
861.328125	-74.513741
947.460938	-77.247253
1033.593750	-77.431519
1119.726562	-78.727127
1205.859375	-80.758446
1291.992188	-81.434654
1378.125000	-81.825691
1464.257812	-84.692261
1550.390625	-85.037186
1636.523438	-85.202545
1722.656250	-86.252228
1808.789062	-87.355156
1894.921875	-87.956467
1981.054688	-88.574699
2067.187500	-89.144081
2153.320312	-88.935776
2239.453125	-89.378044
2325.585938	-91.629433
2411.718750	-91.310555
2497.851562	-90.381798
2583.984375	-90.985603
2670.117188	-92.822212
2756.250000	-93.558212
2842.382812	-92.183487
2928.515625	-92.558472
3014.648438	-94.051743
3100.781250	-94.691017
3186.914062	-94.306450
3273.046875	-94.335464
3359.179688	-95.078659
3445.312500	-96.012924
3531.445312	-95.782867
3617.578125	-95.776871
3703.710938	-96.103172
3789.843750	-96.284958
3875.976562	-96.546516
3962.109375	-96.671379
4048.242188	-96.981308
4134.375000	-97.531342
4220.507812	-96.987556
4306.640625	-97.623314
4392.773438	-98.419930
4478.906250	-98.221298
4565.039062	-98.008507
4651.171875	-98.624077
4737.304688	-99.358551
4823.437500	-99.390495
4909.570312	-99.246590
4995.703125	-99.751434
5081.835938	-100.554955
5167.968750	-101.135963
5254.101562	-101.238136
5340.234375	-101.304573
5426.367188	-101.651123
