Frequency (Hz)	Level (dB)
86.132812	-18.327827
172.265625	-26.228628
258.398438	-38.327286
344.531250	-49.565083
430.664062	-57.304268
516.796875	-61.424606
602.929688	-64.340965
689.062500	-66.441368
775.195312	-67.728363
861.328125	-70.484650
947.460938	-73.805252
1033.593750	-73.606514
1119.726562	-74.432343
1205.859375	-77.269859
1291.992188	-78.127090
1378.125000	-78.332321
1464.257812	-79.824738
1550.390625	-81.135513
1636.523438	-81.672127
1722.656250	-82.821182
1808.789062	-83.439529
1894.921875	-83.949471
1981.054688	-85.178192
2067.187500	-85.663048
2153.320312	-86.011009
2239.453125	-87.238998
2325.585938	-87.440681
2411.718750	-87.583382
2497.851562	-89.115257
2583.984375	-89.709373
2670.117188	-89.501778
2756.250000	-90.148125
2842.382812	-90.770874
2928.515625	-91.160225
3014.648438	-91.993958
3100.781250	-92.038284
3186.914062	-91.500793
3273.046875	-92.789352
3359.179688	-93.835159
3445.312500	-92.828934
3531.445312	-93.125786
3617.578125	-93.749413
3703.710938	-94.328087
3789.843750	-94.962303
3875.976562	-95.276405
3962.109375	-94.536903
4048.242188	-95.266090
4134.375000	-97.114288
4220.507812	-96.715439
4306.640625	-96.447891
4392.773438	-97.594109
4478.906250	-98.782745
4565.039062	-99.177307
4651.171875	-99.418777
4737.304688	-99.763962
4823.437500	-100.869606
4909.570312	-102.522552
4995.703125	-103.169159
5081.835938	-103.432968
5167.968750	-104.771118
5254.101562	-106.371185
5340.234375	-106.437485
5426.367188	-107.072395
