Frequency (Hz)	Level (dB)
86.132812	-13.347623
172.265625	-19.824049
258.398438	-26.992392
344.531250	-34.560040
430.664062	-39.221489
516.796875	-42.346199
602.929688	-44.702610
689.062500	-49.160393
775.195312	-53.827423
861.328125	-54.416122
947.460938	-55.193832
1033.593750	-57.278660
1119.726562	-58.469902
1205.859375	-58.942486
1291.992188	-60.537365
1378.125000	-62.097485
1464.257812	-64.268669
1550.390625	-64.244644
1636.523438	-64.538284
1722.656250	-66.308983
1808.789062	-67.527626
1894.921875	-67.657257
1981.054688	-67.499123
2067.187500	-68.472847
2153.320312	-69.333862
2239.453125	-70.193436
2325.585938	-71.414215
2411.718750	-72.635460
2497.851562	-72.043564
2583.984375	-72.738014
2670.117188	-73.827682
2756.250000	-74.044167
2842.382812	-74.535027
2928.515625	-75.637398
3014.648438	-75.959564
3100.781250	-76.322838
3186.914062	-77.038147
3273.046875	-76.889198
3359.179688	-77.311188
3445.312500	-77.325356
3531.445312	-77.388596
3617.578125	-77.758675
3703.710938	-78.757332
3789.843750	-78.836647
3875.976562	-78.886490
3962.109375	-79.855843
4048.242188	-81.480202
4134.375000	-82.241333
4220.507812	-82.402031
4306.640625	-83.370956
4392.773438	-83.758209
4478.906250	-83.414101
4565.039062	-83.958954
4651.171875	-84.944336
4737.304688	-85.705727
4823.437500	-87.038544
4909.570312	-88.711769
4995.703125	-89.907036
5081.835938	-91.326706
5167.968750	-92.909706
5254.101562	-93.914879
5340.234375	-95.673782
5426.367188	-97.060211
