Frequency (Hz)	Level (dB)
86.132812	-20.274719
172.265625	-23.893503
258.398438	-32.044975
344.531250	-43.440052
430.664062	-49.925484
516.796875	-54.992371
602.929688	-58.859966
689.062500	-62.285427
775.195312	-64.511520
861.328125	-68.306831
947.460938	-73.254089
1033.593750	-73.442673
1119.726562	-72.339417
1205.859375	-72.840576
1291.992188	-74.572975
1378.125000	-74.768982
1464.257812	-75.658455
1550.390625	-78.993187
1636.523438	-81.122696
1722.656250	-80.667564
1808.789062	-80.955841
1894.921875	-82.011932
1981.054688	-82.430519
2067.187500	-81.578735
2153.320312	-82.853935
2239.453125	-85.523949
2325.585938	-85.309357
2411.718750	-85.702522
2497.851562	-87.045944
2583.984375	-87.758690
2670.117188	-87.146667
2756.250000	-86.674156
2842.382812	-88.090889
2928.515625	-88.587120
3014.648438	-88.158768
3100.781250	-89.652306
3186.914062	-91.449120
3273.046875	-91.430847
3359.179688	-90.350067
3445.312500	-90.399086
3531.445312	-91.028435
3617.578125	-90.584915
3703.710938	-91.122719
3789.843750	-93.411057
3875.976562	-94.589256
3962.109375	-94.008415
4048.242188	-93.413322
4134.375000	-93.441605
4220.507812	-93.500282
4306.640625	-93.753998
4392.773438	-95.664604
4478.906250	-97.956688
4565.039062	-98.218529
4651.171875	-98.241684
4737.304688	-98.483032
4823.437500	-99.214455
4909.570312	-99.795662
4995.703125	-100.787651
5081.835938	-103.021957
5167.968750	-104.189804
5254.101562	-104.687096
5340.234375	-105.526779
5426.367188	-105.933426
