Frequency (Hz)	Level (dB)
86.132812	-16.485708
172.265625	-23.719408
258.398438	-28.303442
344.531250	-29.883598
430.664062	-33.104607
516.796875	-36.822620
602.929688	-39.570076
689.062500	-41.674000
775.195312	-42.240551
861.328125	-43.570641
947.460938	-44.194721
1033.593750	-45.003868
1119.726562	-45.956264
1205.859375	-47.026550
1291.992188	-47.399158
1378.125000	-47.586273
1464.257812	-48.813824
1550.390625	-48.834038
1636.523438	-48.851707
1722.656250	-49.524303
1808.789062	-50.318752
1894.921875	-51.114494
1981.054688	-51.074680
2067.187500	-51.627903
2153.320312	-52.577888
2239.453125	-52.701492
2325.585938	-53.202213
2411.718750	-54.091969
2497.851562	-54.348515
2583.984375	-54.277370
2670.117188	-55.149864
2756.250000	-55.315075
2842.382812	-54.453217
2928.515625	-55.639065
3014.648438	-56.260742
3100.781250	-55.544495
3186.914062	-56.293549
3273.046875	-56.153889
3359.179688	-56.838242
3445.312500	-56.565334
3531.445312	-56.736557
3617.578125	-57.382267
3703.710938	-57.257397
3789.843750	-57.189346
3875.976562	-58.135826
3962.109375	-58.135113
4048.242188	-58.068569
4134.375000	-58.717590
4220.507812	-59.566875
4306.640625	-60.219601
4392.773438	-60.544041
4478.906250	-60.808830
4565.039062	-61.896908
4651.171875	-63.264790
4737.304688	-64.727242
4823.437500	-64.688675
4909.570312	-65.287338
4995.703125	-66.818085
5081.835938	-68.470367
5167.968750	-69.601677
5254.101562	-70.788376
5340.234375	-72.302559
5426.367188	-73.225464
