Frequency (Hz)	Level (dB)
86.132812	-27.116955
172.265625	-30.129782
258.398438	-38.956783
344.531250	-50.607983
430.664062	-55.008251
516.796875	-58.526527
602.929688	-62.075119
689.062500	-67.010353
775.195312	-74.792274
861.328125	-80.668129
947.460938	-74.842369
1033.593750	-72.937447
1119.726562	-73.293785
1205.859375	-75.321327
1291.992188	-79.371857
1378.125000	-86.571297
1464.257812	-86.979622
1550.390625	-82.186752
1636.523438	-80.549286
1722.656250	-80.987061
1808.789062	-83.196350
1894.921875	-87.693527
1981.054688	-94.010117
2067.187500	-90.299713
2153.320312	-86.565582
2239.453125	-85.417236
2325.585938	-86.166321
2411.718750	-88.580498
2497.851562	-92.780518
2583.984375	-94.871277
2670.117188	-91.849632
2756.250000	-89.654488
2842.382812	-89.193771
2928.515625	-90.361740
3014.648438	-93.137909
3100.781250	-96.473686
3186.914062	-95.954498
3273.046875	-93.421898
3359.179688	-92.079285
3445.312500	-92.021019
3531.445312	-93.250992
3617.578125	-95.751099
3703.710938	-97.804092
3789.843750	-96.389412
3875.976562	-94.704765
3962.109375	-94.140907
4048.242188	-94.572037
4134.375000	-96.295036
4220.507812	-98.523720
4306.640625	-99.455368
4392.773438	-98.608795
4478.906250	-97.948051
4565.039062	-98.078568
4651.171875	-99.013954
4737.304688	-100.900414
4823.437500	-102.734886
4909.570312	-103.175385
4995.703125	-102.986008
5081.835938	-103.106041
5167.968750	-104.230995
5254.101562	-105.582909
5340.234375	-106.834839
5426.367188	-107.418526
