Frequency (Hz)	Level (dB)
86.132812	-20.071941
172.265625	-25.222607
258.398438	-35.165546
344.531250	-48.478363
430.664062	-54.845428
516.796875	-58.863136
602.929688	-62.319893
689.062500	-64.560226
775.195312	-66.281250
861.328125	-68.499725
947.460938	-71.168816
1033.593750	-74.343361
1119.726562	-75.840065
1205.859375	-75.632812
1291.992188	-75.877739
1378.125000	-76.790199
1464.257812	-77.756622
1550.390625	-78.523666
1636.523438	-79.374283
1722.656250	-80.862381
1808.789062	-82.094460
1894.921875	-82.600502
1981.054688	-81.770851
2067.187500	-81.484177
2153.320312	-81.844368
2239.453125	-83.085945
2325.585938	-83.979858
2411.718750	-84.285538
2497.851562	-84.333878
2583.984375	-84.778687
2670.117188	-85.277977
2756.250000	-85.118233
2842.382812	-84.579941
2928.515625	-84.614120
3014.648438	-84.946701
3100.781250	-85.773247
3186.914062	-86.325531
3273.046875	-86.310463
3359.179688	-86.279045
3445.312500	-86.284294
3531.445312	-86.793274
3617.578125	-86.674004
3703.710938	-86.286171
3789.843750	-86.572906
3875.976562	-86.706909
3962.109375	-87.015732
4048.242188	-87.150108
4134.375000	-87.427986
4220.507812	-87.387138
4306.640625	-87.618622
4392.773438	-87.619957
4478.906250	-87.774094
4565.039062	-88.025284
4651.171875	-88.278091
4737.304688	-88.377083
4823.437500	-88.774559
4909.570312	-89.257149
4995.703125	-89.339668
5081.835938	-89.497574
5167.968750	-89.703026
5254.101562	-89.963028
5340.234375	-90.304382
5426.367188	-90.445023
