Frequency (Hz)	Level (dB)
86.132812	-14.034312
172.265625	-23.883038
258.398438	-30.933928
344.531250	-37.244213
430.664062	-40.066460
516.796875	-42.048706
602.929688	-45.848652
689.062500	-47.349445
775.195312	-47.059620
861.328125	-49.850769
947.460938	-53.484909
1033.593750	-52.554195
1119.726562	-53.267372
1205.859375	-56.642464
1291.992188	-58.182110
1378.125000	-57.946224
1464.257812	-58.628574
1550.390625	-61.533752
1636.523438	-63.698772
1722.656250	-63.407188
1808.789062	-64.478645
1894.921875	-66.478165
1981.054688	-68.193405
2067.187500	-69.089676
2153.320312	-68.530197
2239.453125	-69.072655
2325.585938	-71.302032
2411.718750	-71.382294
2497.851562	-70.577362
2583.984375	-72.018021
2670.117188	-74.139206
2756.250000	-74.097168
2842.382812	-74.501534
2928.515625	-74.699272
3014.648438	-74.914650
3100.781250	-76.046158
3186.914062	-75.462387
3273.046875	-74.505882
3359.179688	-75.271339
3445.312500	-77.122993
3531.445312	-75.991226
3617.578125	-74.970215
3703.710938	-76.127876
3789.843750	-77.033463
3875.976562	-76.902267
3962.109375	-76.235214
4048.242188	-76.505272
4134.375000	-78.369423
4220.507812	-78.998306
4306.640625	-78.661064
4392.773438	-79.246033
4478.906250	-80.564941
4565.039062	-80.906181
4651.171875	-80.299995
4737.304688	-80.687943
4823.437500	-82.419807
4909.570312	-82.286407
4995.703125	-79.999725
5081.835938	-77.995132
5167.968750	-77.029152
5254.101562	-77.495499
5340.234375	-79.498398
5426.367188	-82.779968
