Frequency (Hz)	Level (dB)
86.132812	-19.668718
172.265625	-27.155041
258.398438	-36.880043
344.531250	-46.337742
430.664062	-45.280399
516.796875	-46.466103
602.929688	-52.016563
689.062500	-51.713554
775.195312	-53.073959
861.328125	-58.651505
947.460938	-58.570087
1033.593750	-57.769085
1119.726562	-62.459549
1205.859375	-67.012138
1291.992188	-64.959625
1378.125000	-65.910950
1464.257812	-75.096046
1550.390625	-74.942627
1636.523438	-73.488533
1722.656250	-73.697128
1808.789062	-77.719536
1894.921875	-75.120377
1981.054688	-76.616966
2067.187500	-74.855705
2153.320312	-73.204781
2239.453125	-75.588936
2325.585938	-77.128609
2411.718750	-72.419510
2497.851562	-72.967873
2583.984375	-80.106682
2670.117188	-79.905724
2756.250000	-75.225731
2842.382812	-77.982582
2928.515625	-81.821869
3014.648438	-82.203682
3100.781250	-83.976479
3186.914062	-86.685158
3273.046875	-90.188217
3359.179688	-89.500633
3445.312500	-85.264091
3531.445312	-82.493805
3617.578125	-85.253113
3703.710938	-88.592468
3789.843750	-84.944519
3875.976562	-81.306404
3962.109375	-83.941772
4048.242188	-87.697678
4134.375000	-84.102295
4220.507812	-83.407204
4306.640625	-87.458092
4392.773438	-88.215492
4478.906250	-87.388023
4565.039062	-89.796249
4651.171875	-92.197586
4737.304688	-91.714333
4823.437500	-95.769455
4909.570312	-98.071632
4995.703125	-98.868912
5081.835938	-101.149857
5167.968750	-100.871559
5254.101562	-100.327843
5340.234375	-99.591095
5426.367188	-99.797340
