Frequency (Hz)	Level (dB)
86.132812	-19.376392
172.265625	-23.271332
258.398438	-29.607353
344.531250	-37.460602
430.664062	-41.197273
516.796875	-43.124722
602.929688	-46.185707
689.062500	-48.879597
775.195312	-45.894901
861.328125	-50.067661
947.460938	-56.127007
1033.593750	-53.365505
1119.726562	-50.489307
1205.859375	-53.751091
1291.992188	-59.038761
1378.125000	-55.302387
1464.257812	-54.799969
1550.390625	-56.641571
1636.523438	-60.066689
1722.656250	-57.261002
1808.789062	-58.232643
1894.921875	-60.240204
1981.054688	-61.656300
2067.187500	-59.050831
2153.320312	-59.533554
2239.453125	-64.604752
2325.585938	-65.458672
2411.718750	-61.235886
2497.851562	-60.962730
2583.984375	-66.274139
2670.117188	-66.513344
2756.250000	-63.133514
2842.382812	-63.814438
2928.515625	-68.736473
3014.648438	-65.716156
3100.781250	-63.948391
3186.914062	-67.159424
3273.046875	-72.392693
3359.179688	-66.346222
3445.312500	-64.932487
3531.445312	-69.143951
3617.578125	-71.573647
3703.710938	-68.098473
3789.843750	-67.368202
3875.976562	-70.674706
3962.109375	-70.918533
4048.242188	-69.067673
4134.375000	-70.923203
4220.507812	-74.161598
4306.640625	-73.999779
4392.773438	-71.307579
4478.906250	-72.880066
4565.039062	-75.165596
4651.171875	-74.822708
4737.304688	-74.031433
4823.437500	-75.049370
4909.570312	-76.084854
4995.703125	-73.418793
5081.835938	-71.285095
5167.968750	-70.506538
5254.101562	-71.447647
5340.234375	-73.737511
5426.367188	-77.375832
