Frequency (Hz)	Level (dB)
86.132812	-25.558359
172.265625	-28.805552
258.398438	-35.920010
344.531250	-47.215313
430.664062	-50.804768
516.796875	-49.593224
602.929688	-54.622913
689.062500	-64.721222
775.195312	-70.185707
861.328125	-67.368050
947.460938	-67.680168
1033.593750	-76.569359
1119.726562	-69.439316
1205.859375	-69.239326
1291.992188	-75.072685
1378.125000	-76.557907
1464.257812	-73.065407
1550.390625	-71.158318
1636.523438	-73.910156
1722.656250	-83.220245
1808.789062	-84.623039
1894.921875	-85.031868
1981.054688	-82.581886
2067.187500	-85.055458
2153.320312	-79.897728
2239.453125	-78.878937
2325.585938	-82.636536
2411.718750	-84.502991
2497.851562	-82.517128
2583.984375	-80.890099
2670.117188	-83.906822
2756.250000	-93.406387
2842.382812	-91.655739
2928.515625	-93.805023
3014.648438	-90.227516
3100.781250	-88.221275
3186.914062	-85.348854
3273.046875	-85.004402
3359.179688	-88.189560
3445.312500	-89.317329
3531.445312	-89.616371
3617.578125	-88.589821
3703.710938	-89.934364
3789.843750	-96.195648
3875.976562	-93.398407
3962.109375	-95.398674
4048.242188	-93.277481
4134.375000	-91.715126
4220.507812	-91.123619
4306.640625	-90.913635
4392.773438	-93.746445
4478.906250	-94.946472
4565.039062	-95.817291
4651.171875	-97.407883
4737.304688	-98.233070
4823.437500	-101.519234
4909.570312	-100.850937
4995.703125	-101.632126
5081.835938	-101.585869
5167.968750	-100.937096
5254.101562	-102.090523
5340.234375	-103.803574
5426.367188	-106.582779
