Frequency (Hz)	Level (dB)
86.132812	-21.609669
172.265625	-25.067490
258.398438	-29.550676
344.531250	-33.169300
430.664062	-36.291283
516.796875	-39.269981
602.929688	-42.316647
689.062500	-44.791786
775.195312	-47.247513
861.328125	-49.092041
947.460938	-50.919918
1033.593750	-52.997280
1119.726562	-54.262188
1205.859375	-54.963593
1291.992188	-56.089661
1378.125000	-56.852634
1464.257812	-57.178833
1550.390625	-57.567104
1636.523438	-58.315151
1722.656250	-59.304005
1808.789062	-60.557133
1894.921875	-61.495686
1981.054688	-62.793037
2067.187500	-63.896877
2153.320312	-65.013977
2239.453125	-66.342621
2325.585938	-67.922859
2411.718750	-69.961014
2497.851562	-71.099548
2583.984375	-71.328522
2670.117188	-70.979927
2756.250000	-70.894485
2842.382812	-70.861565
2928.515625	-72.145760
3014.648438	-73.047714
3100.781250	-73.933388
3186.914062	-75.723053
3273.046875	-77.031616
3359.179688	-77.966179
3445.312500	-79.015129
3531.445312	-78.765129
3617.578125	-79.148491
3703.710938	-80.025116
3789.843750	-79.395210
3875.976562	-79.187157
3962.109375	-80.294891
4048.242188	-80.529686
4134.375000	-82.697762
4220.507812	-84.875290
4306.640625	-85.430275
4392.773438	-86.960625
4478.906250	-87.986504
4565.039062	-88.610168
4651.171875	-89.395638
4737.304688	-91.129410
4823.437500	-92.319687
4909.570312	-94.594482
4995.703125	-96.627922
5081.835938	-98.635773
5167.968750	-103.211220
5254.101562	-104.905830
5340.234375	-106.641357
5426.367188	-108.585144
