Frequency (Hz)	Level (dB)
86.132812	-21.298363
172.265625	-27.053745
258.398438	-33.757431
344.531250	-43.145798
430.664062	-54.716057
516.796875	-62.007580
602.929688	-67.831284
689.062500	-74.361702
775.195312	-77.440216
861.328125	-75.796654
947.460938	-75.086281
1033.593750	-76.614822
1119.726562	-79.643021
1205.859375	-84.048698
1291.992188	-85.211937
1378.125000	-83.295105
1464.257812	-82.841484
1550.390625	-84.215897
1636.523438	-87.582413
1722.656250	-92.008087
1808.789062	-91.261856
1894.921875	-88.531013
1981.054688	-87.905975
2067.187500	-89.079254
2153.320312	-91.583603
2239.453125	-93.565239
2325.585938	-92.620888
2411.718750	-91.053764
2497.851562	-90.862595
2583.984375	-92.242058
2670.117188	-94.323555
2756.250000	-95.792107
2842.382812	-94.758049
2928.515625	-93.660637
3014.648438	-93.833168
3100.781250	-94.816933
3186.914062	-96.321701
3273.046875	-96.848190
3359.179688	-96.057213
3445.312500	-95.148582
3531.445312	-95.219917
3617.578125	-96.192513
3703.710938	-97.191170
3789.843750	-97.362556
3875.976562	-96.971970
3962.109375	-96.616966
4048.242188	-97.040642
4134.375000	-98.126839
4220.507812	-98.985107
4306.640625	-99.144745
4392.773438	-98.940376
4478.906250	-99.123299
4565.039062	-99.869339
4651.171875	-101.113586
4737.304688	-101.895271
4823.437500	-102.118782
4909.570312	-102.369698
4995.703125	-103.205475
5081.835938	-104.432739
5167.968750	-105.776436
5254.101562	-106.851273
5340.234375	-107.125107
5426.367188	-107.369942
