Frequency (Hz)	Level (dB)
86.132812	-18.638016
172.265625	-28.164268
258.398438	-38.785526
344.531250	-49.261169
430.664062	-60.761002
516.796875	-67.680756
602.929688	-71.502319
689.062500	-74.145859
775.195312	-76.569145
861.328125	-79.452301
947.460938	-81.449768
1033.593750	-83.340080
1119.726562	-84.361870
1205.859375	-85.803940
1291.992188	-87.674606
1378.125000	-87.694794
1464.257812	-88.188347
1550.390625	-88.994583
1636.523438	-90.107597
1722.656250	-90.803764
1808.789062	-91.349586
1894.921875	-91.983604
1981.054688	-93.013878
2067.187500	-93.504791
2153.320312	-93.592987
2239.453125	-93.882950
2325.585938	-94.351746
2411.718750	-94.321533
2497.851562	-94.504601
2583.984375	-94.717743
2670.117188	-95.393127
2756.250000	-96.162498
2842.382812	-96.229324
2928.515625	-96.381096
3014.648438	-96.794052
3100.781250	-96.639778
3186.914062	-96.479752
3273.046875	-96.391335
3359.179688	-96.687485
3445.312500	-97.229248
3531.445312	-97.418922
3617.578125	-97.457260
3703.710938	-97.504677
3789.843750	-97.694153
3875.976562	-97.814400
3962.109375	-98.016953
4048.242188	-98.052559
4134.375000	-98.619560
4220.507812	-99.166344
4306.640625	-99.561028
4392.773438	-99.799988
4478.906250	-100.418137
4565.039062	-100.897865
4651.171875	-101.182442
4737.304688	-102.149048
4823.437500	-102.946594
4909.570312	-103.613487
4995.703125	-104.287132
5081.835938	-104.748802
5167.968750	-105.684715
5254.101562	-106.668953
5340.234375	-107.058861
5426.367188	-107.466087
