Frequency (Hz)	Level (dB)
86.132812	-16.826191
172.265625	-23.151779
258.398438	-33.067966
344.531250	-47.448711
430.664062	-59.539558
516.796875	-65.450592
602.929688	-70.677544
689.062500	-75.040405
775.195312	-78.418457
861.328125	-81.411140
947.460938	-84.410492
1033.593750	-87.113541
1119.726562	-89.199631
1205.859375	-91.266518
1291.992188	-92.965965
1378.125000	-94.783760
1464.257812	-96.434937
1550.390625	-97.500725
1636.523438	-98.150085
1722.656250	-98.807800
1808.789062	-99.388641
1894.921875	-100.163414
1981.054688	-100.716248
2067.187500	-100.692810
2153.320312	-101.017212
2239.453125	-101.033127
2325.585938	-101.333717
2411.718750	-101.287285
2497.851562	-101.568489
2583.984375	-101.686874
2670.117188	-101.955688
2756.250000	-101.993958
2842.382812	-102.108116
2928.515625	-101.934891
3014.648438	-102.055145
3100.781250	-101.880051
3186.914062	-100.928307
3273.046875	-101.138000
3359.179688	-102.098228
3445.312500	-101.800743
3531.445312	-101.571465
3617.578125	-101.892212
3703.710938	-102.309341
3789.843750	-102.266281
3875.976562	-102.316017
3962.109375	-102.483116
4048.242188	-102.550232
4134.375000	-102.693115
4220.507812	-102.625031
4306.640625	-102.535988
4392.773438	-102.689644
4478.906250	-102.914177
4565.039062	-102.776466
4651.171875	-103.282188
4737.304688	-103.596107
4823.437500	-103.310089
4909.570312	-103.629066
4995.703125	-103.887268
5081.835938	-104.026451
5167.968750	-104.444473
5254.101562	-104.619644
5340.234375	-104.644272
5426.367188	-104.720856
