Frequency (Hz)	Level (dB)
86.132813	-18.677319
172.265625	-28.616741
258.398438	-40.619484
344.531250	-52.232136
430.664063	-61.374203
516.796875	-67.492401
602.929688	-71.931824
689.062500	-76.868385
775.195313	-80.081345
861.328125	-82.604187
947.460938	-84.725967
1033.593750	-86.197807
1119.726563	-87.943748
1205.859375	-88.932800
1291.992188	-90.221420
1378.125000	-91.431107
1464.257813	-92.624062
1550.390625	-93.806496
1636.523438	-94.435524
1722.656250	-95.346924
1808.789063	-95.748161
1894.921875	-96.721771
1981.054688	-96.987251
2067.187500	-97.696190
2153.320313	-98.016617
2239.453125	-98.631577
2325.585938	-99.088142
2411.718750	-99.485420
2497.851563	-99.645363
2583.984375	-99.803307
2670.117188	-100.010796
2756.250000	-100.134483
2842.382813	-100.210167
2928.515625	-100.141823
3014.648438	-100.016899
3100.781250	-99.826347
3186.914063	-99.711655
3273.046875	-100.229706
3359.179688	-101.004524
3445.312500	-99.247452
3531.445313	-98.330933
3617.578125	-99.734009
3703.710938	-100.871681
3789.843750	-101.571762
3875.976563	-101.746498
3962.109375	-101.741913
4048.242188	-101.932533
4134.375000	-102.011894
4220.507813	-102.088623
4306.640625	-102.234909
4392.773438	-102.338394
4478.906250	-102.550873
4565.039063	-102.317802
4651.171875	-102.759758
4737.304688	-103.051758
4823.437500	-103.063789
4909.570313	-103.160950
4995.703125	-103.832794
5081.835938	-103.937500
5167.968750	-104.221382
5254.101563	-104.601830
5340.234375	-104.783348
5426.367188	-104.800339
