Frequency (Hz)	Level (dB)
86.132813	-42.817719
172.265625	-45.195629
258.398438	-53.489441
344.531250	-67.956650
430.664063	-78.883179
516.796875	-85.041496
602.929688	-89.032555
689.062500	-90.021965
775.195313	-91.237129
861.328125	-92.631721
947.460938	-93.926506
1033.593750	-94.232246
1119.726563	-95.729355
1205.859375	-95.998505
1291.992188	-95.877029
1378.125000	-96.286659
1464.257813	-97.348778
1550.390625	-97.756729
1636.523438	-98.035469
1722.656250	-98.007912
1808.789063	-98.496040
1894.921875	-98.967583
1981.054688	-98.857597
2067.187500	-99.038376
2153.320313	-99.122986
2239.453125	-99.417206
2325.585938	-99.873459
2411.718750	-100.038040
2497.851563	-99.777763
2583.984375	-99.716705
2670.117188	-99.894722
2756.250000	-100.226875
2842.382813	-100.400612
2928.515625	-100.461433
3014.648438	-100.309196
3100.781250	-100.447998
3186.914063	-100.258377
3273.046875	-100.130241
3359.179688	-100.483856
3445.312500	-100.432693
3531.445313	-100.673340
3617.578125	-100.848831
3703.710938	-100.794495
3789.843750	-101.010269
3875.976563	-101.212296
3962.109375	-101.336769
4048.242188	-101.356224
4134.375000	-101.249306
4220.507813	-101.323242
4306.640625	-101.551636
4392.773438	-101.587936
4478.906250	-101.876732
4565.039063	-101.951378
4651.171875	-101.931786
4737.304688	-102.132675
4823.437500	-102.646599
4909.570313	-103.050430
4995.703125	-103.281731
5081.835938	-103.211494
5167.968750	-103.333923
5254.101563	-103.570900
5340.234375	-103.670700
5426.367188	-103.675125
