Frequency (Hz)	Level (dB)
86.132813	-31.708151
172.265625	-37.499027
258.398438	-48.154385
344.531250	-59.444389
430.664063	-68.645584
516.796875	-76.207336
602.929688	-80.025284
689.062500	-81.038086
775.195313	-81.786812
861.328125	-84.230896
947.460938	-87.282417
1033.593750	-87.155594
1119.726563	-87.868988
1205.859375	-89.691261
1291.992188	-90.662827
1378.125000	-90.475876
1464.257813	-92.112709
1550.390625	-93.747650
1636.523438	-93.884880
1722.656250	-93.588112
1808.789063	-94.622635
1894.921875	-95.634132
1981.054688	-95.742775
2067.187500	-96.013512
2153.320313	-96.316399
2239.453125	-96.676666
2325.585938	-97.873611
2411.718750	-97.789803
2497.851563	-97.385506
2583.984375	-97.630783
2670.117188	-98.437111
2756.250000	-98.659286
2842.382813	-97.976868
2928.515625	-98.441864
3014.648438	-99.218613
3100.781250	-99.420914
3186.914063	-99.109886
3273.046875	-99.236885
3359.179688	-99.596771
3445.312500	-99.787788
3531.445313	-99.814964
3617.578125	-99.844704
3703.710938	-99.877510
3789.843750	-99.746948
3875.976563	-100.119705
3962.109375	-100.541634
4048.242188	-100.489723
4134.375000	-100.619987
4220.507813	-100.590538
4306.640625	-100.562340
4392.773438	-101.008415
4478.906250	-101.083969
4565.039063	-101.169449
4651.171875	-101.475288
4737.304688	-101.390633
4823.437500	-101.756699
4909.570313	-102.136581
4995.703125	-102.479935
5081.835938	-102.742157
5167.968750	-103.278152
5254.101563	-103.259109
5340.234375	-103.366188
5426.367188	-103.386497
