Frequency (Hz)	Level (dB)
86.132813	-29.421934
172.265625	-32.018723
258.398438	-41.582306
344.531250	-51.321621
430.664063	-55.744076
516.796875	-59.015270
602.929688	-60.694084
689.062500	-61.648796
775.195313	-62.909500
861.328125	-64.163864
947.460938	-64.908211
1033.593750	-65.365517
1119.726563	-66.114807
1205.859375	-66.678787
1291.992188	-67.000648
1378.125000	-67.552849
1464.257813	-68.080910
1550.390625	-68.730453
1636.523438	-69.512344
1722.656250	-70.102951
1808.789063	-70.539932
1894.921875	-70.843590
1981.054688	-71.258575
2067.187500	-71.762772
2153.320313	-72.118927
2239.453125	-72.461639
2325.585938	-72.826553
2411.718750	-73.192696
2497.851563	-73.533257
2583.984375	-73.770401
2670.117188	-74.068321
2756.250000	-74.427979
2842.382813	-74.760788
2928.515625	-74.919289
3014.648438	-75.012726
3100.781250	-75.312218
3186.914063	-75.707909
3273.046875	-75.917511
3359.179688	-75.946198
3445.312500	-76.058395
3531.445313	-76.286858
3617.578125	-76.460297
3703.710938	-76.837242
3789.843750	-77.288918
3875.976563	-77.518562
3962.109375	-77.828598
4048.242188	-78.179604
4134.375000	-78.486412
4220.507813	-78.852379
4306.640625	-79.458794
4392.773438	-80.255447
4478.906250	-81.065521
4565.039063	-82.032211
4651.171875	-83.734421
4737.304688	-85.721184
4823.437500	-86.911758
4909.570313	-88.285538
4995.703125	-90.103828
5081.835938	-91.962646
5167.968750	-93.909927
5254.101563	-96.029953
5340.234375	-98.204567
5426.367188	-100.227913
