Frequency (Hz)	Level (dB)
86.132813	-29.891973
172.265625	-34.191620
258.398438	-43.205387
344.531250	-52.589478
430.664063	-67.649979
516.796875	-75.517601
602.929688	-80.202530
689.062500	-84.294373
775.195313	-87.216660
861.328125	-88.808807
947.460938	-90.027527
1033.593750	-90.700790
1119.726563	-91.317963
1205.859375	-92.112907
1291.992188	-92.364105
1378.125000	-92.848793
1464.257813	-93.091293
1550.390625	-93.644684
1636.523438	-94.112785
1722.656250	-94.136559
1808.789063	-94.304443
1894.921875	-94.627182
1981.054688	-94.737450
2067.187500	-95.272751
2153.320313	-95.630959
2239.453125	-95.651855
2325.585938	-95.880608
2411.718750	-96.079483
2497.851563	-96.200974
2583.984375	-96.207359
2670.117188	-96.530159
2756.250000	-96.783493
2842.382813	-96.853432
2928.515625	-97.083633
3014.648438	-97.044121
3100.781250	-97.144623
3186.914063	-97.647278
3273.046875	-97.951363
3359.179688	-98.081078
3445.312500	-98.324074
3531.445313	-98.576210
3617.578125	-98.623604
3703.710938	-98.669144
3789.843750	-98.938187
3875.976563	-99.282402
3962.109375	-99.531487
4048.242188	-99.471901
4134.375000	-99.592743
4220.507813	-100.252655
4306.640625	-100.510231
4392.773438	-100.457855
4478.906250	-100.657547
4565.039063	-100.806915
4651.171875	-101.036957
4737.304688	-101.603378
4823.437500	-101.487846
4909.570313	-101.309135
4995.703125	-101.695335
5081.835938	-101.753555
5167.968750	-101.875740
5254.101563	-102.181549
5340.234375	-102.282150
5426.367188	-102.268723
