Frequency (Hz)	Level (dB)
86.132813	-36.050514
172.265625	-40.233402
258.398438	-48.587681
344.531250	-61.388340
430.664063	-70.415680
516.796875	-77.517212
602.929688	-82.956779
689.062500	-84.204010
775.195313	-85.105812
861.328125	-87.527222
947.460938	-89.546448
1033.593750	-89.817474
1119.726563	-91.337502
1205.859375	-92.610886
1291.992188	-92.627457
1378.125000	-92.910057
1464.257813	-94.395256
1550.390625	-96.043495
1636.523438	-96.605469
1722.656250	-96.109833
1808.789063	-96.210175
1894.921875	-96.876450
1981.054688	-97.917625
2067.187500	-98.479279
2153.320313	-97.616066
2239.453125	-97.326530
2325.585938	-98.298119
2411.718750	-99.247536
2497.851563	-98.933815
2583.984375	-98.668343
2670.117188	-99.089806
2756.250000	-99.969276
2842.382813	-99.545494
2928.515625	-99.364204
3014.648438	-99.360489
3100.781250	-99.780945
3186.914063	-99.953598
3273.046875	-100.150139
3359.179688	-100.137672
3445.312500	-100.079308
3531.445313	-100.219002
3617.578125	-100.549797
3703.710938	-100.592804
3789.843750	-100.634109
3875.976563	-100.821083
3962.109375	-100.710289
4048.242188	-100.833656
4134.375000	-101.106621
4220.507813	-101.023361
4306.640625	-101.162041
4392.773438	-101.288528
4478.906250	-101.488289
4565.039063	-101.689468
4651.171875	-101.571404
4737.304688	-101.939133
4823.437500	-102.314903
4909.570313	-102.505180
4995.703125	-102.861824
5081.835938	-103.181198
5167.968750	-103.425858
5254.101563	-103.523727
5340.234375	-103.619637
5426.367188	-103.701073
