Frequency (Hz)	Level (dB)
86.132813	-41.124935
172.265625	-41.402279
258.398438	-48.005444
344.531250	-59.555222
430.664063	-67.223717
516.796875	-72.420547
602.929688	-76.871597
689.062500	-79.135582
775.195313	-81.325691
861.328125	-83.681091
947.460938	-86.386520
1033.593750	-87.810547
1119.726563	-89.146851
1205.859375	-90.007332
1291.992188	-90.300140
1378.125000	-91.304794
1464.257813	-93.723228
1550.390625	-93.079536
1636.523438	-94.129250
1722.656250	-94.840790
1808.789063	-95.165901
1894.921875	-95.192406
1981.054688	-95.749336
2067.187500	-96.921143
2153.320313	-96.552078
2239.453125	-96.567612
2325.585938	-97.422066
2411.718750	-97.731071
2497.851563	-97.505821
2583.984375	-97.663719
2670.117188	-98.591217
2756.250000	-99.010902
2842.382813	-98.696716
2928.515625	-99.010231
3014.648438	-98.954399
3100.781250	-99.174965
3186.914063	-99.314140
3273.046875	-99.430672
3359.179688	-99.721878
3445.312500	-99.410683
3531.445313	-99.933090
3617.578125	-100.233459
3703.710938	-99.880150
3789.843750	-99.799019
3875.976563	-100.174751
3962.109375	-100.583107
4048.242188	-100.416527
4134.375000	-100.464638
4220.507813	-100.643127
4306.640625	-100.871864
4392.773438	-100.915024
4478.906250	-101.167793
4565.039063	-101.181931
4651.171875	-101.419296
4737.304688	-101.874702
4823.437500	-102.139977
4909.570313	-102.335335
4995.703125	-102.501839
5081.835938	-102.633224
5167.968750	-103.084610
5254.101563	-103.580193
5340.234375	-103.840981
5426.367188	-103.598763
