Frequency (Hz)	Level (dB)
86.132813	-46.923283
172.265625	-51.218262
258.398438	-57.748463
344.531250	-68.514030
430.664063	-77.289703
516.796875	-81.504883
602.929688	-85.041946
689.062500	-85.839874
775.195313	-86.612289
861.328125	-88.712387
947.460938	-89.624283
1033.593750	-89.695992
1119.726563	-90.455971
1205.859375	-91.334366
1291.992188	-92.245964
1378.125000	-92.798660
1464.257813	-93.944160
1550.390625	-94.265015
1636.523438	-95.398178
1722.656250	-96.379723
1808.789063	-96.394150
1894.921875	-96.678528
1981.054688	-97.625626
2067.187500	-98.391220
2153.320313	-98.170731
2239.453125	-97.933113
2325.585938	-98.829010
2411.718750	-99.154335
2497.851563	-98.928558
2583.984375	-99.038422
2670.117188	-99.528885
2756.250000	-99.520393
2842.382813	-99.425156
2928.515625	-99.865311
3014.648438	-100.002892
3100.781250	-100.016098
3186.914063	-99.998093
3273.046875	-100.142822
3359.179688	-100.126831
3445.312500	-100.127579
3531.445313	-100.045662
3617.578125	-99.794579
3703.710938	-100.345757
3789.843750	-100.372841
3875.976563	-100.370934
3962.109375	-100.544533
4048.242188	-100.623444
4134.375000	-100.927116
4220.507813	-100.844543
4306.640625	-101.148773
4392.773438	-101.123268
4478.906250	-101.376602
4565.039063	-101.661720
4651.171875	-101.464996
4737.304688	-101.621468
4823.437500	-101.955811
4909.570313	-102.537865
4995.703125	-102.767181
5081.835938	-102.883347
5167.968750	-103.271271
5254.101563	-103.431381
5340.234375	-103.366936
5426.367188	-103.546165
