Frequency (Hz)	Level (dB)
86.132813	-23.327553
172.265625	-25.853765
258.398438	-38.372993
344.531250	-50.960861
430.664063	-59.024452
516.796875	-64.269806
602.929688	-66.159958
689.062500	-68.433601
775.195313	-71.425018
861.328125	-72.290672
947.460938	-75.737625
1033.593750	-78.056328
1119.726563	-77.705719
1205.859375	-79.052406
1291.992188	-81.449661
1378.125000	-81.977470
1464.257813	-84.081154
1550.390625	-86.700363
1636.523438	-87.583382
1722.656250	-88.402191
1808.789063	-87.703003
1894.921875	-87.767754
1981.054688	-89.607315
2067.187500	-89.462357
2153.320313	-89.978065
2239.453125	-91.998978
2325.585938	-91.906303
2411.718750	-90.818565
2497.851563	-91.280396
2583.984375	-91.639297
2670.117188	-92.320541
2756.250000	-94.243088
2842.382813	-95.630325
2928.515625	-97.160095
3014.648438	-98.512985
3100.781250	-96.761421
3186.914063	-95.501610
3273.046875	-96.005013
3359.179688	-95.323692
3445.312500	-95.537598
3531.445313	-96.822205
3617.578125	-97.322281
3703.710938	-97.859467
3789.843750	-97.967415
3875.976563	-97.625137
3962.109375	-98.421036
4048.242188	-98.893425
4134.375000	-98.615112
4220.507813	-99.465050
4306.640625	-99.962891
4392.773438	-99.504173
4478.906250	-99.349251
4565.039063	-99.765785
4651.171875	-99.821777
4737.304688	-100.507759
4823.437500	-101.009773
4909.570313	-101.466835
4995.703125	-101.701035
5081.835938	-101.386368
5167.968750	-101.337868
5254.101563	-102.363754
5340.234375	-102.754753
5426.367188	-103.014877
