Frequency (Hz)	Level (dB)
86.132813	-27.639324
172.265625	-34.564701
258.398438	-46.927593
344.531250	-56.553715
430.664063	-62.265881
516.796875	-67.169037
602.929688	-71.548241
689.062500	-74.543648
775.195313	-76.931885
861.328125	-79.748245
947.460938	-82.925407
1033.593750	-83.656525
1119.726563	-85.172684
1205.859375	-87.157112
1291.992188	-88.064209
1378.125000	-88.138084
1464.257813	-89.838722
1550.390625	-92.225769
1636.523438	-93.145554
1722.656250	-92.320938
1808.789063	-93.278542
1894.921875	-94.870705
1981.054688	-95.536354
2067.187500	-95.938637
2153.320313	-95.478401
2239.453125	-95.689171
2325.585938	-97.553047
2411.718750	-97.683136
2497.851563	-96.745010
2583.984375	-96.954025
2670.117188	-98.034698
2756.250000	-98.952446
2842.382813	-98.530663
2928.515625	-97.865501
3014.648438	-98.163498
3100.781250	-99.041702
3186.914063	-99.338905
3273.046875	-99.079170
3359.179688	-98.686478
3445.312500	-99.102280
3531.445313	-99.517944
3617.578125	-99.568413
3703.710938	-99.611511
3789.843750	-99.286659
3875.976563	-99.699814
3962.109375	-100.264915
4048.242188	-100.421799
4134.375000	-100.258247
4220.507813	-100.096268
4306.640625	-100.355766
4392.773438	-100.972450
4478.906250	-101.300430
4565.039063	-101.165642
4651.171875	-101.023285
4737.304688	-101.493729
4823.437500	-102.107719
4909.570313	-101.827721
4995.703125	-102.080788
5081.835938	-102.644569
5167.968750	-103.085098
5254.101563	-103.031334
5340.234375	-103.114128
5426.367188	-103.312584
