Frequency (Hz)	Level (dB)
86.132813	-33.702236
172.265625	-41.416122
258.398438	-51.434128
344.531250	-64.810310
430.664063	-70.810715
516.796875	-73.646629
602.929688	-76.703018
689.062500	-76.787201
775.195313	-77.146843
861.328125	-79.382126
947.460938	-81.709648
1033.593750	-82.006371
1119.726563	-83.500298
1205.859375	-86.069023
1291.992188	-86.269470
1378.125000	-85.768288
1464.257813	-88.463066
1550.390625	-90.565895
1636.523438	-90.712593
1722.656250	-90.679665
1808.789063	-90.930023
1894.921875	-91.777130
1981.054688	-93.145172
2067.187500	-93.713181
2153.320313	-92.057762
2239.453125	-91.716797
2325.585938	-94.828331
2411.718750	-95.862778
2497.851563	-93.833092
2583.984375	-93.581459
2670.117188	-95.904083
2756.250000	-97.699539
2842.382813	-96.389114
2928.515625	-95.794983
3014.648438	-96.922104
3100.781250	-98.010521
3186.914063	-97.886574
3273.046875	-97.492477
3359.179688	-97.515778
3445.312500	-98.160759
3531.445313	-98.857544
3617.578125	-98.846992
3703.710938	-98.888153
3789.843750	-98.712250
3875.976563	-98.841164
3962.109375	-99.024002
4048.242188	-99.418159
4134.375000	-99.851715
4220.507813	-99.795082
4306.640625	-99.632301
4392.773438	-99.745506
4478.906250	-100.441467
4565.039063	-100.619743
4651.171875	-100.545319
4737.304688	-100.541222
4823.437500	-100.970337
4909.570313	-101.615639
4995.703125	-102.032043
5081.835938	-102.037643
5167.968750	-102.498421
5254.101563	-102.777824
5340.234375	-103.077240
5426.367188	-102.997337
