Frequency (Hz)	Level (dB)
86.132813	-18.207560
172.265625	-23.645407
258.398438	-30.388298
344.531250	-39.365990
430.664063	-43.972576
516.796875	-47.097816
602.929688	-50.738213
689.062500	-52.501083
775.195313	-52.553894
861.328125	-54.070984
947.460938	-57.179440
1033.593750	-57.355900
1119.726563	-56.816715
1205.859375	-58.613804
1291.992188	-61.192272
1378.125000	-60.743652
1464.257813	-60.508450
1550.390625	-62.905560
1636.523438	-65.294693
1722.656250	-63.958206
1808.789063	-64.046173
1894.921875	-67.330795
1981.054688	-68.788612
2067.187500	-66.986031
2153.320313	-67.849503
2239.453125	-71.869049
2325.585938	-72.172981
2411.718750	-70.606224
2497.851563	-72.724960
2583.984375	-78.523178
2670.117188	-76.111153
2756.250000	-74.673088
2842.382813	-78.050278
2928.515625	-84.592171
3014.648438	-80.039482
3100.781250	-79.674408
3186.914063	-82.703522
3273.046875	-84.645142
3359.179688	-85.174164
3445.312500	-85.737366
3531.445313	-83.043884
3617.578125	-82.601860
3703.710938	-86.564392
3789.843750	-84.561676
3875.976563	-81.113358
3962.109375	-82.273849
4048.242188	-87.763756
4134.375000	-82.952530
4220.507813	-80.486137
4306.640625	-82.757645
4392.773438	-86.295082
4478.906250	-82.013840
4565.039063	-80.834312
4651.171875	-83.706779
4737.304688	-85.467957
4823.437500	-82.254700
4909.570313	-82.349915
4995.703125	-86.151932
5081.835938	-85.742302
5167.968750	-83.039612
5254.101563	-84.050941
5340.234375	-87.392296
5426.367188	-85.099876
