Frequency (Hz)	Level (dB)
86.132813	-25.111624
172.265625	-28.618652
258.398438	-37.000557
344.531250	-49.326172
430.664063	-61.201679
516.796875	-68.467667
602.929688	-74.953735
689.062500	-79.833420
775.195313	-82.679993
861.328125	-86.858734
947.460938	-89.893394
1033.593750	-93.773415
1119.726563	-94.773529
1205.859375	-95.753593
1291.992188	-97.216934
1378.125000	-98.134972
1464.257813	-99.394073
1550.390625	-100.181923
1636.523438	-100.369148
1722.656250	-100.843903
1808.789063	-100.712639
1894.921875	-100.814331
1981.054688	-100.898682
2067.187500	-101.555267
2153.320313	-101.686394
2239.453125	-101.681534
2325.585938	-102.056511
2411.718750	-102.196152
2497.851563	-101.892731
2583.984375	-101.908401
2670.117188	-101.861137
2756.250000	-101.821480
2842.382813	-102.176765
2928.515625	-102.341270
3014.648438	-102.227188
3100.781250	-102.166107
3186.914063	-101.242554
3273.046875	-101.492882
3359.179688	-102.181244
3445.312500	-102.247665
3531.445313	-102.370224
3617.578125	-102.416199
3703.710938	-102.429863
3789.843750	-102.452690
3875.976563	-102.463020
3962.109375	-102.492767
4048.242188	-102.661377
4134.375000	-102.865601
4220.507813	-102.952499
4306.640625	-103.019409
4392.773438	-102.847176
4478.906250	-102.838196
4565.039063	-102.810417
4651.171875	-102.932922
4737.304688	-103.380226
4823.437500	-103.627754
4909.570313	-103.817101
4995.703125	-104.137527
5081.835938	-104.284378
5167.968750	-104.679588
5254.101563	-104.563164
5340.234375	-104.627777
5426.367188	-104.897865
