Frequency (Hz)	Level (dB)
86.132813	-24.731932
172.265625	-28.124928
258.398438	-35.246056
344.531250	-48.830067
430.664063	-60.931377
516.796875	-70.600716
602.929688	-76.586586
689.062500	-81.252045
775.195313	-84.865250
861.328125	-86.860329
947.460938	-89.323891
1033.593750	-90.471062
1119.726563	-90.936172
1205.859375	-89.030708
1291.992188	-90.523186
1378.125000	-94.243523
1464.257813	-95.809875
1550.390625	-96.642555
1636.523438	-97.427711
1722.656250	-97.430450
1808.789063	-97.305229
1894.921875	-97.786102
1981.054688	-98.556259
2067.187500	-99.056038
2153.320313	-99.084496
2239.453125	-98.797913
2325.585938	-99.193344
2411.718750	-99.569786
2497.851563	-99.676010
2583.984375	-99.583450
2670.117188	-99.643219
2756.250000	-100.051781
2842.382813	-100.006508
2928.515625	-100.070213
3014.648438	-100.083359
3100.781250	-100.185547
3186.914063	-100.419693
3273.046875	-100.328712
3359.179688	-100.398453
3445.312500	-100.631546
3531.445313	-100.663147
3617.578125	-100.777588
3703.710938	-100.872749
3789.843750	-100.749496
3875.976563	-100.789520
3962.109375	-101.077003
4048.242188	-101.155457
4134.375000	-101.170731
4220.507813	-101.313400
4306.640625	-101.077637
4392.773438	-101.259262
4478.906250	-101.587669
4565.039063	-101.753014
4651.171875	-102.143379
4737.304688	-102.210472
4823.437500	-102.259796
4909.570313	-102.627487
4995.703125	-102.784195
5081.835938	-102.965172
5167.968750	-103.118042
5254.101563	-103.578964
5340.234375	-103.839806
5426.367188	-103.943756
