Frequency (Hz)	Level (dB)
86.132813	-34.860527
172.265625	-38.787830
258.398438	-44.973450
344.531250	-55.073452
430.664063	-65.998947
516.796875	-73.668289
602.929688	-79.931587
689.062500	-84.709541
775.195313	-87.970558
861.328125	-90.677322
947.460938	-92.588425
1033.593750	-93.484558
1119.726563	-93.636620
1205.859375	-93.341782
1291.992188	-93.841492
1378.125000	-95.280983
1464.257813	-97.060547
1550.390625	-98.101830
1636.523438	-98.463257
1722.656250	-98.379379
1808.789063	-98.759636
1894.921875	-98.876686
1981.054688	-99.161415
2067.187500	-98.928253
2153.320313	-99.135170
2239.453125	-99.419205
2325.585938	-99.546440
2411.718750	-99.630943
2497.851563	-99.825928
2583.984375	-100.008545
2670.117188	-100.046478
2756.250000	-100.102303
2842.382813	-99.923904
2928.515625	-99.886566
3014.648438	-100.293777
3100.781250	-100.443504
3186.914063	-100.393311
3273.046875	-100.563316
3359.179688	-100.620392
3445.312500	-100.667091
3531.445313	-100.878838
3617.578125	-100.874756
3703.710938	-100.712173
3789.843750	-100.909843
3875.976563	-101.110077
3962.109375	-101.247269
4048.242188	-101.329155
4134.375000	-101.409355
4220.507813	-101.423813
4306.640625	-101.382614
4392.773438	-101.427444
4478.906250	-101.654709
4565.039063	-101.775871
4651.171875	-101.960876
4737.304688	-102.198013
4823.437500	-102.703888
4909.570313	-102.947037
4995.703125	-103.058205
5081.835938	-103.358665
5167.968750	-103.400131
5254.101563	-103.618088
5340.234375	-103.721817
5426.367188	-103.865768
