Frequency (Hz)	Level (dB)
86.132813	-30.732321
172.265625	-35.806141
258.398438	-45.481625
344.531250	-57.497993
430.664063	-68.439148
516.796875	-74.480400
602.929688	-78.901901
689.062500	-80.866386
775.195313	-82.173164
861.328125	-84.905548
947.460938	-87.825760
1033.593750	-87.977028
1119.726563	-88.630669
1205.859375	-90.504372
1291.992188	-91.326225
1378.125000	-91.118698
1464.257813	-92.771141
1550.390625	-94.416245
1636.523438	-94.470451
1722.656250	-94.110153
1808.789063	-94.985687
1894.921875	-96.127693
1981.054688	-96.421280
2067.187500	-96.483147
2153.320313	-96.846497
2239.453125	-97.286308
2325.585938	-98.094963
2411.718750	-98.145897
2497.851563	-97.568108
2583.984375	-97.743790
2670.117188	-98.849388
2756.250000	-98.858269
2842.382813	-98.301849
2928.515625	-98.804420
3014.648438	-99.738792
3100.781250	-99.681450
3186.914063	-99.453987
3273.046875	-99.725037
3359.179688	-99.884583
3445.312500	-99.890862
3531.445313	-100.341774
3617.578125	-100.154480
3703.710938	-99.733963
3789.843750	-99.543434
3875.976563	-100.156586
3962.109375	-100.604790
4048.242188	-100.567055
4134.375000	-100.749283
4220.507813	-100.863754
4306.640625	-100.933937
4392.773438	-101.526672
4478.906250	-101.536812
4565.039063	-101.466362
4651.171875	-101.708252
4737.304688	-102.029694
4823.437500	-102.289146
4909.570313	-101.973053
4995.703125	-102.252502
5081.835938	-102.777405
5167.968750	-103.338600
5254.101563	-103.561501
5340.234375	-103.494270
5426.367188	-103.482803
