Frequency (Hz)	Level (dB)
86.132813	-19.794437
172.265625	-27.306166
258.398438	-36.116871
344.531250	-48.083801
430.664063	-61.108398
516.796875	-69.624741
602.929688	-75.191376
689.062500	-79.352272
775.195313	-82.454926
861.328125	-84.768707
947.460938	-86.774765
1033.593750	-88.455101
1119.726563	-89.454216
1205.859375	-90.681381
1291.992188	-91.493736
1378.125000	-92.184669
1464.257813	-92.944092
1550.390625	-93.274368
1636.523438	-93.773445
1722.656250	-94.230331
1808.789063	-94.280922
1894.921875	-94.580559
1981.054688	-95.004639
2067.187500	-95.146149
2153.320313	-95.447327
2239.453125	-95.725357
2325.585938	-96.105682
2411.718750	-96.225594
2497.851563	-96.478127
2583.984375	-96.106300
2670.117188	-96.425095
2756.250000	-96.715637
2842.382813	-97.112427
2928.515625	-97.324455
3014.648438	-97.398293
3100.781250	-97.569214
3186.914063	-97.924728
3273.046875	-98.135216
3359.179688	-98.090042
3445.312500	-98.452171
3531.445313	-98.643417
3617.578125	-98.950958
3703.710938	-99.063454
3789.843750	-99.035500
3875.976563	-99.283798
3962.109375	-99.648003
4048.242188	-99.640465
4134.375000	-99.987091
4220.507813	-100.290863
4306.640625	-100.482269
4392.773438	-100.803627
4478.906250	-100.797707
4565.039063	-101.032974
4651.171875	-101.226967
4737.304688	-101.341736
4823.437500	-101.577599
4909.570313	-101.988976
4995.703125	-102.021286
5081.835938	-101.883881
5167.968750	-102.293251
5254.101563	-102.338585
5340.234375	-102.380951
5426.367188	-102.641785
