Frequency (Hz)	Level (dB)
86.132813	-43.704117
172.265625	-46.036423
258.398438	-54.086754
344.531250	-69.774803
430.664063	-81.220329
516.796875	-87.317970
602.929688	-90.753899
689.062500	-91.743904
775.195313	-92.787834
861.328125	-93.947701
947.460938	-95.345963
1033.593750	-95.734200
1119.726563	-96.199257
1205.859375	-96.555397
1291.992188	-96.590103
1378.125000	-96.902809
1464.257813	-97.761444
1550.390625	-97.930901
1636.523438	-98.438553
1722.656250	-98.638718
1808.789063	-98.703362
1894.921875	-99.000359
1981.054688	-98.936974
2067.187500	-99.060455
2153.320313	-99.207970
2239.453125	-99.461830
2325.585938	-99.637009
2411.718750	-99.837578
2497.851563	-99.859932
2583.984375	-99.895325
2670.117188	-99.964355
2756.250000	-100.269272
2842.382813	-100.404289
2928.515625	-100.594292
3014.648438	-100.590485
3100.781250	-100.484802
3186.914063	-100.419861
3273.046875	-100.454262
3359.179688	-100.688988
3445.312500	-100.619606
3531.445313	-100.692818
3617.578125	-100.929642
3703.710938	-100.902397
3789.843750	-101.024445
3875.976563	-101.002213
3962.109375	-100.990326
4048.242188	-101.329079
4134.375000	-101.484787
4220.507813	-101.406227
4306.640625	-101.364807
4392.773438	-101.434181
4478.906250	-101.468597
4565.039063	-101.789711
4651.171875	-102.046173
4737.304688	-102.180199
4823.437500	-102.629639
4909.570313	-102.976486
4995.703125	-103.052788
5081.835938	-103.189384
5167.968750	-103.430862
5254.101563	-103.691612
5340.234375	-103.898964
5426.367188	-104.033081
