Frequency (Hz)	Level (dB)
86.132813	-20.700964
172.265625	-29.089851
258.398438	-39.371254
344.531250	-50.575230
430.664063	-58.644688
516.796875	-64.239830
602.929688	-70.155212
689.062500	-74.966164
775.195313	-76.345444
861.328125	-76.373619
947.460938	-77.380753
1033.593750	-79.902229
1119.726563	-83.193230
1205.859375	-84.721321
1291.992188	-83.968384
1378.125000	-83.929794
1464.257813	-85.821548
1550.390625	-88.998405
1636.523438	-90.520988
1722.656250	-88.795898
1808.789063	-88.571815
1894.921875	-90.037811
1981.054688	-92.472893
2067.187500	-93.796371
2153.320313	-92.669571
2239.453125	-92.048943
2325.585938	-92.408272
2411.718750	-93.933899
2497.851563	-95.541718
2583.984375	-96.181183
2670.117188	-95.566177
2756.250000	-94.654350
2842.382813	-94.719727
2928.515625	-96.572105
3014.648438	-98.689568
3100.781250	-98.006981
3186.914063	-96.601746
3273.046875	-96.453659
3359.179688	-97.616486
3445.312500	-99.166649
3531.445313	-99.150505
3617.578125	-98.159973
3703.710938	-97.790474
3789.843750	-98.213707
3875.976563	-99.524612
3962.109375	-99.981636
4048.242188	-99.388290
4134.375000	-99.100121
4220.507813	-99.348862
4306.640625	-100.348381
4392.773438	-100.835793
4478.906250	-100.516418
4565.039063	-100.186958
4651.171875	-100.437706
4737.304688	-101.460991
4823.437500	-102.039612
4909.570313	-101.995178
4995.703125	-101.705399
5081.835938	-101.802200
5167.968750	-102.273872
5254.101563	-102.645172
5340.234375	-102.781799
5426.367188	-102.848083
