Frequency (Hz)	Level (dB)
86.132813	-28.440758
172.265625	-35.957462
258.398438	-48.979794
344.531250	-49.241222
430.664063	-51.545635
516.796875	-60.298721
602.929688	-66.469498
689.062500	-64.299225
775.195313	-67.470505
861.328125	-73.539345
947.460938	-78.541527
1033.593750	-80.342705
1119.726563	-82.484512
1205.859375	-84.206139
1291.992188	-85.474052
1378.125000	-86.505676
1464.257813	-88.364548
1550.390625	-91.806168
1636.523438	-93.543365
1722.656250	-92.376450
1808.789063	-93.294426
1894.921875	-95.065651
1981.054688	-95.941513
2067.187500	-96.057129
2153.320313	-95.489967
2239.453125	-95.736450
2325.585938	-97.685860
2411.718750	-98.085670
2497.851563	-97.085312
2583.984375	-96.728661
2670.117188	-97.444183
2756.250000	-98.911636
2842.382813	-98.618652
2928.515625	-98.032425
3014.648438	-98.154694
3100.781250	-98.890930
3186.914063	-99.218384
3273.046875	-99.108269
3359.179688	-98.878723
3445.312500	-99.281677
3531.445313	-99.624977
3617.578125	-99.994232
3703.710938	-99.790840
3789.843750	-99.399727
3875.976563	-99.786560
3962.109375	-100.088058
4048.242188	-100.527847
4134.375000	-100.457703
4220.507813	-100.010925
4306.640625	-100.293030
4392.773438	-100.974373
4478.906250	-101.153023
4565.039063	-101.106865
4651.171875	-101.235664
4737.304688	-101.715729
4823.437500	-102.131042
4909.570313	-101.775299
4995.703125	-102.085899
5081.835938	-102.480789
5167.968750	-102.993301
5254.101563	-103.350502
5340.234375	-103.377037
5426.367188	-103.302101
