Frequency (Hz)	Level (dB)
86.132813	-29.866325
172.265625	-37.730560
258.398438	-47.322868
344.531250	-58.054089
430.664063	-72.177330
516.796875	-79.754623
602.929688	-83.690094
689.062500	-85.541641
775.195313	-87.031647
861.328125	-88.596550
947.460938	-89.794106
1033.593750	-90.266281
1119.726563	-90.571724
1205.859375	-91.278168
1291.992188	-91.957489
1378.125000	-92.552589
1464.257813	-92.915833
1550.390625	-93.270988
1636.523438	-93.550720
1722.656250	-94.080544
1808.789063	-94.377556
1894.921875	-94.595001
1981.054688	-94.797943
2067.187500	-94.866684
2153.320313	-95.282715
2239.453125	-95.527840
2325.585938	-95.855530
2411.718750	-95.870361
2497.851563	-96.091873
2583.984375	-96.132690
2670.117188	-96.289024
2756.250000	-96.502274
2842.382813	-96.563171
2928.515625	-97.029938
3014.648438	-97.397179
3100.781250	-97.267487
3186.914063	-97.365005
3273.046875	-97.719612
3359.179688	-98.063744
3445.312500	-98.149391
3531.445313	-98.253212
3617.578125	-98.543304
3703.710938	-98.738281
3789.843750	-98.859085
3875.976563	-99.298927
3962.109375	-99.521355
4048.242188	-99.448074
4134.375000	-99.763138
4220.507813	-99.987129
4306.640625	-100.454376
4392.773438	-100.633705
4478.906250	-100.471001
4565.039063	-100.694954
4651.171875	-101.170059
4737.304688	-101.528130
4823.437500	-101.758919
4909.570313	-101.821434
4995.703125	-101.705223
5081.835938	-101.779724
5167.968750	-101.962234
5254.101563	-102.201714
5340.234375	-102.437775
5426.367188	-102.332520
