Frequency (Hz)	Level (dB)
86.132813	-41.120846
172.265625	-42.440292
258.398438	-49.025356
344.531250	-63.217560
430.664063	-74.257736
516.796875	-82.793091
602.929688	-88.140381
689.062500	-91.364716
775.195313	-91.299622
861.328125	-92.673218
947.460938	-94.310097
1033.593750	-94.782440
1119.726563	-96.192398
1205.859375	-95.420792
1291.992188	-95.173729
1378.125000	-96.015144
1464.257813	-96.855499
1550.390625	-97.027718
1636.523438	-98.258492
1722.656250	-98.939102
1808.789063	-98.832733
1894.921875	-99.064377
1981.054688	-98.540054
2067.187500	-98.707047
2153.320313	-99.336914
2239.453125	-99.107452
2325.585938	-99.251266
2411.718750	-98.975281
2497.851563	-98.968758
2583.984375	-99.701271
2670.117188	-99.413673
2756.250000	-99.104286
2842.382813	-99.291901
2928.515625	-97.945313
3014.648438	-95.550629
3100.781250	-96.651016
3186.914063	-99.298134
3273.046875	-99.400948
3359.179688	-100.127892
3445.312500	-99.717163
3531.445313	-100.034721
3617.578125	-100.080116
3703.710938	-100.255501
3789.843750	-100.516922
3875.976563	-100.640373
3962.109375	-100.683144
4048.242188	-100.740471
4134.375000	-100.863663
4220.507813	-100.911667
4306.640625	-101.093475
4392.773438	-101.383980
4478.906250	-101.579552
4565.039063	-101.359856
4651.171875	-101.477158
4737.304688	-101.978539
4823.437500	-102.214592
4909.570313	-102.233482
4995.703125	-102.365761
5081.835938	-103.007401
5167.968750	-102.925049
5254.101563	-102.794678
5340.234375	-102.990593
5426.367188	-103.334328
