Frequency (Hz)	Level (dB)
86.132813	-25.681036
172.265625	-31.260399
258.398438	-38.290951
344.531250	-50.114178
430.664063	-67.130440
516.796875	-75.965157
602.929688	-80.863480
689.062500	-84.135612
775.195313	-86.721275
861.328125	-88.223442
947.460938	-89.355621
1033.593750	-90.091133
1119.726563	-91.137955
1205.859375	-91.823441
1291.992188	-92.159203
1378.125000	-92.878815
1464.257813	-93.093071
1550.390625	-93.386940
1636.523438	-93.917618
1722.656250	-94.264381
1808.789063	-94.705597
1894.921875	-95.075043
1981.054688	-95.137238
2067.187500	-95.243027
2153.320313	-95.638870
2239.453125	-95.992386
2325.585938	-96.195839
2411.718750	-96.309494
2497.851563	-96.405098
2583.984375	-96.561386
2670.117188	-96.716293
2756.250000	-97.047989
2842.382813	-97.276878
2928.515625	-97.269302
3014.648438	-97.396492
3100.781250	-97.655937
3186.914063	-98.030769
3273.046875	-98.233192
3359.179688	-98.291832
3445.312500	-98.393417
3531.445313	-98.596687
3617.578125	-98.747810
3703.710938	-98.971840
3789.843750	-99.379120
3875.976563	-99.690338
3962.109375	-99.798981
4048.242188	-99.601791
4134.375000	-99.912842
4220.507813	-100.515388
4306.640625	-100.400299
4392.773438	-100.763298
4478.906250	-101.030266
4565.039063	-101.270683
4651.171875	-101.267326
4737.304688	-101.235168
4823.437500	-101.557899
4909.570313	-101.846107
4995.703125	-102.070793
5081.835938	-102.230515
5167.968750	-102.250954
5254.101563	-102.249275
5340.234375	-102.240318
5426.367188	-102.282616
