Frequency (Hz)	Level (dB)
86.132813	-42.514210
172.265625	-43.779732
258.398438	-52.018642
344.531250	-67.751808
430.664063	-76.670242
516.796875	-80.965736
602.929688	-84.390205
689.062500	-84.407539
775.195313	-85.567200
861.328125	-87.490204
947.460938	-89.659615
1033.593750	-90.713165
1119.726563	-91.914093
1205.859375	-92.514793
1291.992188	-92.766396
1378.125000	-93.694763
1464.257813	-95.697136
1550.390625	-95.108215
1636.523438	-95.898087
1722.656250	-96.720680
1808.789063	-96.806633
1894.921875	-96.820328
1981.054688	-97.472878
2067.187500	-98.121254
2153.320313	-97.710777
2239.453125	-98.025574
2325.585938	-98.944016
2411.718750	-98.883232
2497.851563	-98.895309
2583.984375	-99.311516
2670.117188	-99.466339
2756.250000	-99.639969
2842.382813	-99.583588
2928.515625	-99.435677
3014.648438	-99.583954
3100.781250	-99.783585
3186.914063	-100.029686
3273.046875	-99.973793
3359.179688	-99.812325
3445.312500	-100.155945
3531.445313	-100.382141
3617.578125	-100.581024
3703.710938	-100.578011
3789.843750	-100.419571
3875.976563	-100.513855
3962.109375	-100.684937
4048.242188	-100.593796
4134.375000	-100.793289
4220.507813	-100.924355
4306.640625	-100.982391
4392.773438	-101.344948
4478.906250	-101.351830
4565.039063	-101.536003
4651.171875	-101.876183
4737.304688	-102.209641
4823.437500	-102.334366
4909.570313	-102.399597
4995.703125	-102.620293
5081.835938	-102.855743
5167.968750	-103.073280
5254.101563	-103.520348
5340.234375	-103.943214
5426.367188	-103.849670
