Frequency (Hz)	Level (dB)
86.132813	-33.428955
172.265625	-35.323166
258.398438	-35.812763
344.531250	-37.055161
430.664063	-40.450008
516.796875	-41.448345
602.929688	-44.495953
689.062500	-48.034569
775.195313	-48.657421
861.328125	-52.078056
947.460938	-54.069035
1033.593750	-54.253868
1119.726563	-55.788525
1205.859375	-56.982265
1291.992188	-57.341183
1378.125000	-57.434540
1464.257813	-59.542171
1550.390625	-60.271122
1636.523438	-61.028515
1722.656250	-62.468319
1808.789063	-62.753052
1894.921875	-63.270428
1981.054688	-64.933495
2067.187500	-66.108582
2153.320313	-67.168999
2239.453125	-69.192482
2325.585938	-70.041046
2411.718750	-70.044724
2497.851563	-71.261055
2583.984375	-70.770248
2670.117188	-71.010506
2756.250000	-71.473854
2842.382813	-72.101021
2928.515625	-72.454155
3014.648438	-74.212692
3100.781250	-76.108131
3186.914063	-75.706085
3273.046875	-78.358513
3359.179688	-79.692329
3445.312500	-79.881126
3531.445313	-79.877747
3617.578125	-80.840897
3703.710938	-79.681244
3789.843750	-80.309532
3875.976563	-80.919052
3962.109375	-80.592186
4048.242188	-81.740082
4134.375000	-82.619026
4220.507813	-83.402527
4306.640625	-86.650810
4392.773438	-89.952423
4478.906250	-90.681725
4565.039063	-90.611053
4651.171875	-91.362968
4737.304688	-91.482399
4823.437500	-92.382187
4909.570313	-93.498558
4995.703125	-95.584793
5081.835938	-97.770599
5167.968750	-101.188301
5254.101563	-104.069572
5340.234375	-105.958649
5426.367188	-108.145050
