Frequency (Hz)	Level (dB)
86.132813	-33.739925
172.265625	-41.281109
258.398438	-50.320225
344.531250	-62.077579
430.664063	-71.037514
516.796875	-75.745041
602.929688	-79.016060
689.062500	-79.605270
775.195313	-80.212418
861.328125	-82.403595
947.460938	-84.562302
1033.593750	-84.922325
1119.726563	-86.312943
1205.859375	-88.720367
1291.992188	-88.905312
1378.125000	-88.544037
1464.257813	-91.276466
1550.390625	-93.073341
1636.523438	-93.102592
1722.656250	-93.232117
1808.789063	-93.523224
1894.921875	-94.219269
1981.054688	-95.358513
2067.187500	-95.892502
2153.320313	-94.432739
2239.453125	-94.239685
2325.585938	-97.067825
2411.718750	-97.736916
2497.851563	-96.018898
2583.984375	-95.761887
2670.117188	-97.248779
2756.250000	-98.495384
2842.382813	-97.857933
2928.515625	-97.671745
3014.648438	-98.296242
3100.781250	-99.022835
3186.914063	-98.955063
3273.046875	-98.748886
3359.179688	-98.751274
3445.312500	-99.117470
3531.445313	-99.619148
3617.578125	-99.723213
3703.710938	-99.684555
3789.843750	-99.683052
3875.976563	-99.943192
3962.109375	-100.038345
4048.242188	-100.215530
4134.375000	-100.457253
4220.507813	-100.224045
4306.640625	-100.374115
4392.773438	-100.698692
4478.906250	-101.052292
4565.039063	-101.153252
4651.171875	-101.375481
4737.304688	-101.421120
4823.437500	-101.520912
4909.570313	-102.140450
4995.703125	-102.532440
5081.835938	-102.555801
5167.968750	-102.930840
5254.101563	-103.167137
5340.234375	-103.368538
5426.367188	-103.276985
