Frequency (Hz)	Level (dB)
86.132812	-36.491909
172.265625	-42.959736
258.398438	-51.610138
344.531250	-63.229412
430.664062	-69.355667
516.796875	-73.361443
602.929688	-76.847008
689.062500	-76.777588
775.195312	-76.848015
861.328125	-79.574295
947.460938	-81.954010
1033.593750	-81.488983
1119.726562	-82.653717
1205.859375	-85.087990
1291.992188	-85.795242
1378.125000	-85.333221
1464.257812	-87.237839
1550.390625	-89.275345
1636.523438	-88.994469
1722.656250	-88.734268
1808.789062	-90.138008
1894.921875	-92.337112
1981.054688	-92.873665
2067.187500	-92.480583
2153.320312	-92.559402
2239.453125	-93.540405
2325.585938	-95.214012
2411.718750	-95.027908
2497.851562	-94.052757
2583.984375	-94.332138
2670.117188	-95.969521
2756.250000	-96.773857
2842.382812	-95.407715
2928.515625	-95.131432
3014.648438	-96.604439
3100.781250	-97.486824
3186.914062	-96.720024
3273.046875	-96.666023
3359.179688	-97.885757
3445.312500	-98.549614
3531.445312	-98.414520
3617.578125	-97.945107
3703.710938	-98.198860
3789.843750	-98.333176
3875.976562	-98.738533
3962.109375	-99.206688
4048.242188	-99.165749
4134.375000	-99.447594
4220.507812	-99.582672
4306.640625	-99.643250
4392.773438	-99.877235
4478.906250	-100.295883
4565.039062	-100.340508
4651.171875	-100.291512
4737.304688	-100.731606
4823.437500	-101.629684
4909.570312	-101.757378
4995.703125	-101.739380
5081.835938	-102.081444
5167.968750	-102.630501
5254.101562	-102.666092
5340.234375	-102.787262
5426.367188	-102.836983
