Frequency (Hz)	Level (dB)
86.132812	-43.259300
172.265625	-47.309933
258.398438	-53.279251
344.531250	-63.307041
430.664062	-71.959007
516.796875	-76.235855
602.929688	-79.273506
689.062500	-78.392319
775.195312	-78.899277
861.328125	-81.182098
947.460938	-83.387032
1033.593750	-83.519646
1119.726562	-85.426346
1205.859375	-87.703522
1291.992188	-87.230583
1378.125000	-86.837715
1464.257812	-89.110802
1550.390625	-91.446609
1636.523438	-92.326866
1722.656250	-91.375008
1808.789062	-91.836899
1894.921875	-93.178017
1981.054688	-94.158264
2067.187500	-94.142487
2153.320312	-92.792274
2239.453125	-93.187798
2325.585938	-95.715500
2411.718750	-96.161743
2497.851562	-94.719299
2583.984375	-94.672157
2670.117188	-96.448395
2756.250000	-98.146172
2842.382812	-96.267944
2928.515625	-96.189178
3014.648438	-97.221764
3100.781250	-98.350853
3186.914062	-98.214630
3273.046875	-97.890854
3359.179688	-97.844048
3445.312500	-98.232491
3531.445312	-99.241959
3617.578125	-99.299500
3703.710938	-98.794693
3789.843750	-98.667877
3875.976562	-99.245918
3962.109375	-99.602783
4048.242188	-99.528114
4134.375000	-99.760284
4220.507812	-99.808456
4306.640625	-99.917915
4392.773438	-100.383492
4478.906250	-100.939659
4565.039062	-101.110336
4651.171875	-100.797653
4737.304688	-101.264313
4823.437500	-101.706619
4909.570312	-102.104431
4995.703125	-102.320450
5081.835938	-102.460899
5167.968750	-102.468925
5254.101562	-102.913994
5340.234375	-103.133217
5426.367188	-103.348495
