Frequency (Hz)	Level (dB)
86.132812	-12.661488
172.265625	-17.652082
258.398438	-24.905462
344.531250	-32.160767
430.664062	-37.732014
516.796875	-41.243092
602.929688	-43.402775
689.062500	-46.379089
775.195312	-49.013290
861.328125	-51.110336
947.460938	-52.322552
1033.593750	-54.384220
1119.726562	-56.059406
1205.859375	-57.397327
1291.992188	-59.274757
1378.125000	-60.847118
1464.257812	-62.199341
1550.390625	-63.054867
1636.523438	-63.858200
1722.656250	-63.658298
1808.789062	-64.974815
1894.921875	-66.491058
1981.054688	-65.379189
2067.187500	-67.310654
2153.320312	-67.892906
2239.453125	-67.211449
2325.585938	-69.370789
2411.718750	-69.671822
2497.851562	-69.909630
2583.984375	-70.834236
2670.117188	-70.831253
2756.250000	-71.708946
2842.382812	-72.515907
2928.515625	-72.852196
3014.648438	-73.602623
3100.781250	-74.576294
3186.914062	-74.638390
3273.046875	-75.408173
3359.179688	-76.480927
3445.312500	-75.473022
3531.445312	-76.151634
3617.578125	-76.505348
3703.710938	-76.743950
3789.843750	-76.919411
3875.976562	-77.030556
3962.109375	-77.911728
4048.242188	-78.022896
4134.375000	-78.665245
4220.507812	-79.186584
4306.640625	-78.672935
4392.773438	-78.631264
4478.906250	-77.372932
4565.039062	-76.576279
4651.171875	-76.026993
4737.304688	-75.538841
4823.437500	-75.431168
4909.570312	-74.855316
4995.703125	-73.640930
5081.835938	-72.601479
5167.968750	-72.704956
5254.101562	-74.372093
5340.234375	-77.602097
5426.367188	-80.624176
