Frequency (Hz)	Level (dB)
86.132812	-16.189663
172.265625	-23.257111
258.398438	-28.236240
344.531250	-31.554789
430.664062	-34.903175
516.796875	-37.552982
602.929688	-40.304348
689.062500	-41.453529
775.195312	-43.995770
861.328125	-45.260277
947.460938	-45.408176
1033.593750	-47.274635
1119.726562	-47.696922
1205.859375	-48.179543
1291.992188	-49.105137
1378.125000	-49.339237
1464.257812	-49.140270
1550.390625	-49.488178
1636.523438	-50.169479
1722.656250	-51.067940
1808.789062	-51.111359
1894.921875	-51.489460
1981.054688	-52.708138
2067.187500	-52.445896
2153.320312	-52.664551
2239.453125	-54.538158
2325.585938	-54.524124
2411.718750	-54.659660
2497.851562	-55.115814
2583.984375	-55.519825
2670.117188	-56.130917
2756.250000	-55.304920
2842.382812	-55.704659
2928.515625	-56.368374
3014.648438	-56.834698
3100.781250	-57.188877
3186.914062	-56.910835
3273.046875	-57.152668
3359.179688	-57.615276
3445.312500	-58.201244
3531.445312	-58.490982
3617.578125	-57.824886
3703.710938	-58.411594
3789.843750	-59.160664
3875.976562	-58.966328
3962.109375	-58.939457
4048.242188	-59.584244
4134.375000	-60.008705
4220.507812	-60.638802
4306.640625	-61.233002
4392.773438	-61.760319
4478.906250	-62.439560
4565.039062	-63.522598
4651.171875	-63.889126
4737.304688	-64.074265
4823.437500	-65.803650
4909.570312	-67.175018
4995.703125	-67.443748
5081.835938	-68.477455
5167.968750	-70.483788
5254.101562	-71.220718
5340.234375	-73.236015
5426.367188	-74.280602
