Frequency (Hz)	Level (dB)
86.132812	-19.907583
172.265625	-25.337355
258.398438	-35.080181
344.531250	-45.281113
430.664062	-46.371979
516.796875	-51.885288
602.929688	-59.066570
689.062500	-58.252945
775.195312	-59.496738
861.328125	-65.079140
947.460938	-70.365547
1033.593750	-70.717934
1119.726562	-73.900360
1205.859375	-70.736252
1291.992188	-70.171028
1378.125000	-71.630226
1464.257812	-73.159904
1550.390625	-71.650375
1636.523438	-72.501007
1722.656250	-75.262711
1808.789062	-78.359642
1894.921875	-77.937279
1981.054688	-79.219093
2067.187500	-81.228439
2153.320312	-80.958847
2239.453125	-81.475662
2325.585938	-81.816956
2411.718750	-79.715141
2497.851562	-78.659546
2583.984375	-80.963333
2670.117188	-82.847694
2756.250000	-81.452133
2842.382812	-81.188576
2928.515625	-84.306610
3014.648438	-85.712929
3100.781250	-85.966316
3186.914062	-85.639145
3273.046875	-83.954041
3359.179688	-83.461792
3445.312500	-85.310837
3531.445312	-85.157089
3617.578125	-83.381409
3703.710938	-84.167900
3789.843750	-86.083092
3875.976562	-86.194366
3962.109375	-85.634285
4048.242188	-86.583916
4134.375000	-86.810913
4220.507812	-87.064140
4306.640625	-87.206551
4392.773438	-86.839500
4478.906250	-86.429779
4565.039062	-86.940926
4651.171875	-87.368889
4737.304688	-87.353027
4823.437500	-87.600899
4909.570312	-87.774193
4995.703125	-88.688309
5081.835938	-89.589516
5167.968750	-89.695641
5254.101562	-89.300499
5340.234375	-89.709816
5426.367188	-89.965446
