Frequency (Hz)	Level (dB)
86.132812	-17.468592
172.265625	-26.531540
258.398438	-36.479630
344.531250	-46.262951
430.664062	-56.535191
516.796875	-62.571861
602.929688	-65.842415
689.062500	-70.035194
775.195312	-70.811066
861.328125	-72.835175
947.460938	-74.698380
1033.593750	-78.093460
1119.726562	-78.225426
1205.859375	-79.956841
1291.992188	-79.408615
1378.125000	-81.670815
1464.257812	-83.434135
1550.390625	-84.662376
1636.523438	-84.047180
1722.656250	-85.325775
1808.789062	-86.483894
1894.921875	-86.639343
1981.054688	-88.808487
2067.187500	-89.036850
2153.320312	-88.330566
2239.453125	-88.493332
2325.585938	-91.244781
2411.718750	-90.740234
2497.851562	-91.338051
2583.984375	-91.308868
2670.117188	-92.420891
2756.250000	-92.653679
2842.382812	-93.656731
2928.515625	-93.199318
3014.648438	-93.407921
3100.781250	-93.890434
3186.914062	-94.005569
3273.046875	-94.765839
3359.179688	-94.684914
3445.312500	-94.618317
3531.445312	-94.561287
3617.578125	-96.338013
3703.710938	-96.093712
3789.843750	-95.834358
3875.976562	-95.986374
3962.109375	-97.024620
4048.242188	-96.761955
4134.375000	-97.419113
4220.507812	-97.942337
4306.640625	-97.857483
4392.773438	-98.456551
4478.906250	-99.104713
4565.039062	-99.929565
4651.171875	-100.340042
4737.304688	-101.388603
4823.437500	-101.819107
4909.570312	-102.724861
4995.703125	-103.807716
5081.835938	-104.486160
5167.968750	-105.089417
5254.101562	-106.192642
5340.234375	-106.590500
5426.367188	-107.194199
