Frequency (Hz)	Level (dB)
86.132812	-19.277224
172.265625	-24.137762
258.398438	-28.285532
344.531250	-30.959164
430.664062	-35.236782
516.796875	-41.123138
602.929688	-46.217602
689.062500	-49.955677
775.195312	-52.531765
861.328125	-54.971310
947.460938	-56.310238
1033.593750	-57.458736
1119.726562	-58.375546
1205.859375	-59.967628
1291.992188	-61.810875
1378.125000	-62.942268
1464.257812	-63.742943
1550.390625	-64.500404
1636.523438	-65.083939
1722.656250	-65.545372
1808.789062	-65.938164
1894.921875	-66.493248
1981.054688	-66.944656
2067.187500	-67.285431
2153.320312	-67.606956
2239.453125	-67.870369
2325.585938	-68.121078
2411.718750	-68.405624
2497.851562	-68.802826
2583.984375	-68.802513
2670.117188	-69.257439
2756.250000	-69.741142
2842.382812	-70.055702
2928.515625	-70.104843
3014.648438	-70.395157
3100.781250	-70.644043
3186.914062	-70.843765
3273.046875	-71.226997
3359.179688	-71.845932
3445.312500	-72.326920
3531.445312	-72.482048
3617.578125	-72.705833
3703.710938	-73.405914
3789.843750	-73.673782
3875.976562	-73.995972
3962.109375	-74.566917
4048.242188	-74.896667
4134.375000	-75.594322
4220.507812	-76.145332
4306.640625	-76.663551
4392.773438	-77.043785
4478.906250	-77.063980
4565.039062	-76.979324
4651.171875	-77.423820
4737.304688	-77.750122
4823.437500	-77.918732
4909.570312	-78.274269
4995.703125	-79.080627
5081.835938	-79.702477
5167.968750	-79.980614
5254.101562	-80.069061
5340.234375	-80.047089
5426.367188	-80.037201
