Frequency (Hz)	Level (dB)
86.132812	-25.640621
172.265625	-28.415686
258.398438	-35.488445
344.531250	-48.347576
430.664062	-48.454239
516.796875	-46.807945
602.929688	-50.532635
689.062500	-57.907333
775.195312	-56.077862
861.328125	-57.570007
947.460938	-60.496090
1033.593750	-65.377525
1119.726562	-65.117920
1205.859375	-68.278641
1291.992188	-75.388344
1378.125000	-74.526382
1464.257812	-74.491859
1550.390625	-75.712791
1636.523438	-78.352371
1722.656250	-74.391266
1808.789062	-69.760933
1894.921875	-72.523743
1981.054688	-77.109108
2067.187500	-75.703117
2153.320312	-73.548096
2239.453125	-74.524017
2325.585938	-77.922394
2411.718750	-79.323105
2497.851562	-82.094872
2583.984375	-82.479980
2670.117188	-82.160851
2756.250000	-90.113258
2842.382812	-86.239616
2928.515625	-85.120102
3014.648438	-82.834496
3100.781250	-80.522560
3186.914062	-84.630989
3273.046875	-88.494774
3359.179688	-84.255051
3445.312500	-80.534042
3531.445312	-81.839737
3617.578125	-86.120453
3703.710938	-88.931839
3789.843750	-88.672974
3875.976562	-85.988403
3962.109375	-85.600555
4048.242188	-91.068581
4134.375000	-92.920029
4220.507812	-95.694939
4306.640625	-90.768349
4392.773438	-89.241089
4478.906250	-91.518349
4565.039062	-94.983887
4651.171875	-95.072327
4737.304688	-90.785378
4823.437500	-92.210136
4909.570312	-96.397186
4995.703125	-98.577118
5081.835938	-98.915039
5167.968750	-97.867966
5254.101562	-98.624634
5340.234375	-102.727325
5426.367188	-104.613503
