Frequency (Hz)	Level (dB)
86.132812	-24.218422
172.265625	-27.199205
258.398438	-34.431713
344.531250	-47.259121
430.664062	-49.175991
516.796875	-48.939125
602.929688	-52.607964
689.062500	-58.936775
775.195312	-65.862572
861.328125	-67.408241
947.460938	-65.882309
1033.593750	-67.417412
1119.726562	-69.592819
1205.859375	-68.796463
1291.992188	-69.327637
1378.125000	-70.910156
1464.257812	-73.100517
1550.390625	-73.776146
1636.523438	-73.157082
1722.656250	-75.390457
1808.789062	-79.209015
1894.921875	-79.127457
1981.054688	-77.762054
2067.187500	-77.982269
2153.320312	-81.194565
2239.453125	-82.366135
2325.585938	-80.708061
2411.718750	-80.129982
2497.851562	-80.298172
2583.984375	-82.155235
2670.117188	-84.267853
2756.250000	-84.527336
2842.382812	-84.747726
2928.515625	-85.245117
3014.648438	-86.569458
3100.781250	-85.979614
3186.914062	-85.702293
3273.046875	-88.785461
3359.179688	-89.864342
3445.312500	-86.397766
3531.445312	-84.591042
3617.578125	-85.504219
3703.710938	-89.615723
3789.843750	-93.209846
3875.976562	-93.018661
3962.109375	-93.165085
4048.242188	-92.349846
4134.375000	-90.872375
4220.507812	-89.181610
4306.640625	-89.361916
4392.773438	-92.016365
4478.906250	-95.478477
4565.039062	-95.687340
4651.171875	-94.593224
4737.304688	-95.886589
4823.437500	-98.720444
4909.570312	-98.599197
4995.703125	-98.325073
5081.835938	-100.468376
5167.968750	-103.491844
5254.101562	-103.362648
5340.234375	-102.888824
5426.367188	-104.254707
