Frequency (Hz)	Level (dB)
86.132812	-13.304854
172.265625	-19.387877
258.398438	-26.695162
344.531250	-34.240913
430.664062	-38.564205
516.796875	-41.558475
602.929688	-43.705284
689.062500	-48.638248
775.195312	-52.308346
861.328125	-54.943916
947.460938	-55.996792
1033.593750	-57.581604
1119.726562	-58.844421
1205.859375	-58.428444
1291.992188	-59.695152
1378.125000	-60.488831
1464.257812	-62.123699
1550.390625	-63.610291
1636.523438	-63.880653
1722.656250	-64.498390
1808.789062	-66.232292
1894.921875	-68.440063
1981.054688	-68.864723
2067.187500	-69.165039
2153.320312	-69.799301
2239.453125	-69.598389
2325.585938	-69.734192
2411.718750	-70.514046
2497.851562	-71.529449
2583.984375	-72.229042
2670.117188	-73.098671
2756.250000	-74.018517
2842.382812	-74.816277
2928.515625	-75.405319
3014.648438	-75.319550
3100.781250	-75.058052
3186.914062	-75.908707
3273.046875	-76.454185
3359.179688	-76.348396
3445.312500	-76.673683
3531.445312	-77.873566
3617.578125	-77.868835
3703.710938	-78.016129
3789.843750	-79.120880
3875.976562	-79.627182
3962.109375	-79.811974
4048.242188	-79.999420
4134.375000	-80.471985
4220.507812	-80.976730
4306.640625	-81.829254
4392.773438	-82.521309
4478.906250	-83.191071
4565.039062	-84.260452
4651.171875	-85.377136
4737.304688	-86.725090
4823.437500	-87.280144
4909.570312	-88.243492
4995.703125	-89.058876
5081.835938	-90.553017
5167.968750	-91.974945
5254.101562	-94.154266
5340.234375	-95.217216
5426.367188	-96.162994
