Frequency (Hz)	Level (dB)
86.132812	-17.663054
172.265625	-23.608082
258.398438	-30.588762
344.531250	-39.414417
430.664062	-44.062843
516.796875	-46.914116
602.929688	-50.268253
689.062500	-53.857407
775.195312	-55.817841
861.328125	-57.863251
947.460938	-60.378529
1033.593750	-63.907787
1119.726562	-65.881332
1205.859375	-66.953148
1291.992188	-67.666046
1378.125000	-68.501884
1464.257812	-66.969437
1550.390625	-67.368797
1636.523438	-69.879379
1722.656250	-71.024437
1808.789062	-69.742447
1894.921875	-70.796585
1981.054688	-72.499832
2067.187500	-74.346390
2153.320312	-75.254852
2239.453125	-76.255005
2325.585938	-76.522400
2411.718750	-77.844131
2497.851562	-77.536758
2583.984375	-77.915855
2670.117188	-79.054657
2756.250000	-78.292595
2842.382812	-76.613556
2928.515625	-78.247536
3014.648438	-80.473274
3100.781250	-80.618629
3186.914062	-80.214104
3273.046875	-80.859215
3359.179688	-81.363289
3445.312500	-82.433037
3531.445312	-82.578781
3617.578125	-81.426796
3703.710938	-80.695282
3789.843750	-80.344414
3875.976562	-79.015266
3962.109375	-79.796700
4048.242188	-81.821426
4134.375000	-81.325401
4220.507812	-80.239525
4306.640625	-80.236267
4392.773438	-79.527519
4478.906250	-77.800415
4565.039062	-76.390282
4651.171875	-75.598549
4737.304688	-75.637985
4823.437500	-76.220924
4909.570312	-75.405556
4995.703125	-72.968018
5081.835938	-71.011482
5167.968750	-70.489632
5254.101562	-71.794586
5340.234375	-74.621193
5426.367188	-78.523354
