Frequency (Hz)	Level (dB)
86.132812	-23.710209
172.265625	-25.665110
258.398438	-29.360701
344.531250	-33.265392
430.664062	-37.108608
516.796875	-40.021828
602.929688	-42.847469
689.062500	-44.896240
775.195312	-47.317066
861.328125	-49.421249
947.460938	-51.490738
1033.593750	-53.454525
1119.726562	-54.652431
1205.859375	-55.351299
1291.992188	-56.008629
1378.125000	-56.281681
1464.257812	-56.802143
1550.390625	-58.001160
1636.523438	-58.876469
1722.656250	-60.373997
1808.789062	-61.606800
1894.921875	-63.108295
1981.054688	-64.831612
2067.187500	-65.989197
2153.320312	-67.151596
2239.453125	-67.796082
2325.585938	-68.061867
2411.718750	-68.164185
2497.851562	-68.370277
2583.984375	-68.210037
2670.117188	-69.009888
2756.250000	-70.456757
2842.382812	-71.978600
2928.515625	-74.372086
3014.648438	-76.328926
3100.781250	-77.888130
3186.914062	-79.133537
3273.046875	-78.896133
3359.179688	-78.242676
3445.312500	-77.332520
3531.445312	-77.032463
3617.578125	-76.816925
3703.710938	-77.412895
3789.843750	-78.134232
3875.976562	-80.116867
3962.109375	-81.379669
4048.242188	-82.157448
4134.375000	-84.111633
4220.507812	-85.455795
4306.640625	-86.652946
4392.773438	-87.185234
4478.906250	-87.369232
4565.039062	-87.333336
4651.171875	-88.016998
4737.304688	-89.092720
4823.437500	-92.056625
4909.570312	-95.711853
4995.703125	-98.340004
5081.835938	-100.557518
5167.968750	-101.507072
5254.101562	-104.763168
5340.234375	-106.872566
5426.367188	-108.367439
