Frequency (Hz)	Level (dB)
86.132812	-19.772985
172.265625	-24.226196
258.398438	-29.822092
344.531250	-38.754055
430.664062	-45.737419
516.796875	-50.069851
602.929688	-56.571903
689.062500	-56.427658
775.195312	-57.398243
861.328125	-63.152943
947.460938	-70.541130
1033.593750	-66.707481
1119.726562	-66.040474
1205.859375	-70.397057
1291.992188	-72.958748
1378.125000	-77.806488
1464.257812	-76.223465
1550.390625	-73.120789
1636.523438	-72.883141
1722.656250	-76.085052
1808.789062	-76.324982
1894.921875	-73.238274
1981.054688	-75.067047
2067.187500	-81.989799
2153.320312	-83.435509
2239.453125	-77.830551
2325.585938	-78.883591
2411.718750	-84.472397
2497.851562	-86.632042
2583.984375	-88.140686
2670.117188	-84.350578
2756.250000	-83.181068
2842.382812	-84.066895
2928.515625	-87.538452
3014.648438	-83.617126
3100.781250	-81.509956
3186.914062	-84.464821
3273.046875	-92.122643
3359.179688	-87.427261
3445.312500	-84.007042
3531.445312	-86.306053
3617.578125	-92.505875
3703.710938	-92.578552
3789.843750	-91.264763
3875.976562	-89.626564
3962.109375	-90.361145
4048.242188	-92.256828
4134.375000	-93.663483
4220.507812	-88.868095
4306.640625	-88.349518
4392.773438	-92.950508
4478.906250	-98.489197
4565.039062	-92.876656
4651.171875	-91.568062
4737.304688	-95.453331
4823.437500	-100.328239
4909.570312	-100.016075
4995.703125	-100.041618
5081.835938	-100.914467
5167.968750	-103.570953
5254.101562	-105.052391
5340.234375	-105.414299
5426.367188	-104.718910
