Frequency (Hz)	Level (dB)
86.132812	-16.141018
172.265625	-18.787802
258.398438	-27.571190
344.531250	-33.887348
430.664062	-36.921253
516.796875	-40.965580
602.929688	-45.008987
689.062500	-50.158760
775.195312	-53.806713
861.328125	-54.478485
947.460938	-53.879414
1033.593750	-53.801014
1119.726562	-56.771172
1205.859375	-58.767162
1291.992188	-57.462086
1378.125000	-58.917637
1464.257812	-61.044613
1550.390625	-61.203930
1636.523438	-61.928883
1722.656250	-63.094654
1808.789062	-64.428520
1894.921875	-63.912891
1981.054688	-63.582741
2067.187500	-65.188408
2153.320312	-66.203453
2239.453125	-65.787659
2325.585938	-66.600792
2411.718750	-67.247849
2497.851562	-67.113609
2583.984375	-67.429298
2670.117188	-68.067833
2756.250000	-68.797523
2842.382812	-68.609505
2928.515625	-68.452080
3014.648438	-69.369820
3100.781250	-69.948639
3186.914062	-70.123566
3273.046875	-70.427361
3359.179688	-70.577919
3445.312500	-71.197083
3531.445312	-71.786247
3617.578125	-72.185829
3703.710938	-72.695305
3789.843750	-73.286499
3875.976562	-73.610458
3962.109375	-74.101395
4048.242188	-74.457443
4134.375000	-75.012619
4220.507812	-75.109833
4306.640625	-75.313713
4392.773438	-76.149971
4478.906250	-77.087860
4565.039062	-77.283386
4651.171875	-77.287483
4737.304688	-77.597725
4823.437500	-77.813049
4909.570312	-78.151558
4995.703125	-78.356209
5081.835938	-79.112030
5167.968750	-79.435188
5254.101562	-79.267410
5340.234375	-79.343330
5426.367188	-79.841705
