Frequency (Hz)	Level (dB)
86.132812	-14.597797
172.265625	-16.536598
258.398438	-21.570786
344.531250	-33.830208
430.664062	-38.158787
516.796875	-40.952431
602.929688	-45.315693
689.062500	-50.494232
775.195312	-53.145691
861.328125	-54.221516
947.460938	-53.349716
1033.593750	-54.448837
1119.726562	-57.473999
1205.859375	-59.574722
1291.992188	-59.920513
1378.125000	-60.042019
1464.257812	-60.482620
1550.390625	-61.579456
1636.523438	-62.948692
1722.656250	-63.659634
1808.789062	-63.761990
1894.921875	-63.927464
1981.054688	-65.065964
2067.187500	-65.869354
2153.320312	-66.553993
2239.453125	-66.895691
2325.585938	-66.681358
2411.718750	-66.906998
2497.851562	-67.593483
2583.984375	-68.185791
2670.117188	-68.719490
2756.250000	-68.965599
2842.382812	-68.908173
2928.515625	-69.143585
3014.648438	-69.490982
3100.781250	-69.936310
3186.914062	-70.300026
3273.046875	-70.538254
3359.179688	-70.900162
3445.312500	-71.202789
3531.445312	-71.767769
3617.578125	-72.274139
3703.710938	-72.749519
3789.843750	-73.025505
3875.976562	-73.675240
3962.109375	-74.342972
4048.242188	-74.753876
4134.375000	-74.962265
4220.507812	-75.168564
4306.640625	-75.559509
4392.773438	-76.070587
4478.906250	-76.868172
4565.039062	-77.205811
4651.171875	-77.604935
4737.304688	-77.816643
4823.437500	-77.987869
4909.570312	-78.276299
4995.703125	-78.489822
5081.835938	-78.752296
5167.968750	-78.978630
5254.101562	-79.388527
5340.234375	-79.649071
5426.367188	-79.627991
